%	Date:	2006-06-01	Time:	02:08:07
%	Sampling frequency		[Hz]:	199000
%	Generator amplitude		[V]:	0.52800
%	Settle time		[s]:	0.025000
%	Settle cycles:			5
%	Integration time		[s]:	0.025000
%	Integration cycles:			5
% Freq.	Amplitude	Phase	THD	HD 2	HD 3	HD 4	HD 5
% [Hz]	[dB]	[deg]	[%]	[EU RMS]	[EU RMS]	[EU RMS]	[EU RMS]
9.8741E+1	2.4875E+1	1.4780E+0	3.1439E-2	1.9884E-3	1.1675E-4	2.4346E-4	3.6678E-5
1.0223E+2	2.4875E+1	1.4284E+0	3.1656E-2	2.0034E-3	1.1532E-4	2.3547E-4	3.4864E-5
1.0584E+2	2.4876E+1	1.3800E+0	3.1292E-2	1.9789E-3	1.1774E-4	2.4252E-4	4.1074E-5
1.0958E+2	2.4876E+1	1.3336E+0	3.1043E-2	1.9660E-3	1.0373E-4	2.2555E-4	1.5738E-5
1.1345E+2	2.4877E+1	1.2886E+0	3.1824E-2	2.0170E-3	1.0542E-4	2.1415E-4	4.0289E-5
1.1746E+2	2.4877E+1	1.2453E+0	3.0376E-2	1.9191E-3	1.1855E-4	2.4808E-4	4.2321E-5
1.2160E+2	2.4877E+1	1.2025E+0	3.1181E-2	1.9730E-3	1.0476E-4	2.3841E-4	4.1013E-5
1.2590E+2	2.4878E+1	1.1625E+0	3.0907E-2	1.9547E-3	1.2798E-4	2.3090E-4	4.8614E-5
1.3035E+2	2.4878E+1	1.1229E+0	2.9951E-2	1.8914E-3	1.1837E-4	2.4637E-4	5.9311E-5
1.3495E+2	2.4878E+1	1.0839E+0	3.0293E-2	1.9166E-3	1.2006E-4	2.2205E-4	5.1129E-5
1.3972E+2	2.4879E+1	1.0471E+0	3.1182E-2	1.9717E-3	1.1537E-4	2.4362E-4	4.6074E-5
1.4465E+2	2.4879E+1	1.0103E+0	3.1686E-2	2.0072E-3	1.0841E-4	2.2340E-4	3.2000E-5
1.4976E+2	2.4879E+1	9.7536E-1	3.0633E-2	1.9377E-3	1.2498E-4	2.2432E-4	5.8755E-5
1.5505E+2	2.4880E+1	9.4311E-1	3.1222E-2	1.9763E-3	1.0880E-4	2.3113E-4	4.1824E-5
1.6053E+2	2.4880E+1	9.1018E-1	3.1460E-2	1.9911E-3	1.1906E-4	2.3135E-4	3.3727E-5
1.6620E+2	2.4880E+1	8.7766E-1	3.0704E-2	1.9424E-3	1.2585E-4	2.2400E-4	5.3939E-5
1.7207E+2	2.4881E+1	8.4672E-1	3.0091E-2	1.9036E-3	1.3673E-4	2.1701E-4	2.3648E-5
1.7815E+2	2.4881E+1	8.1806E-1	3.1219E-2	1.9752E-3	1.3753E-4	2.2153E-4	4.8472E-5
1.8444E+2	2.4881E+1	7.8818E-1	3.0719E-2	1.9418E-3	1.3011E-4	2.3679E-4	4.4290E-5
1.9095E+2	2.4881E+1	7.6028E-1	3.0914E-2	1.9558E-3	1.3148E-4	2.2535E-4	3.3198E-5
1.9770E+2	2.4882E+1	7.3392E-1	3.0214E-2	1.9129E-3	1.2856E-4	2.0580E-4	4.6082E-5
2.0468E+2	2.4882E+1	7.0703E-1	3.0766E-2	1.9471E-3	1.1024E-4	2.3080E-4	3.0621E-5
2.1191E+2	2.4882E+1	6.8121E-1	3.0561E-2	1.9332E-3	1.1240E-4	2.3192E-4	4.9531E-5
2.1940E+2	2.4882E+1	6.5640E-1	3.0313E-2	1.9196E-3	1.3373E-4	2.0075E-4	4.0989E-5
2.2715E+2	2.4883E+1	6.3336E-1	3.1169E-2	1.9722E-3	1.1826E-4	2.3092E-4	4.5636E-5
2.3517E+2	2.4883E+1	6.0867E-1	3.0212E-2	1.9122E-3	1.3043E-4	2.1080E-4	4.1066E-5
2.4348E+2	2.4883E+1	5.8604E-1	2.9846E-2	1.8903E-3	1.1411E-4	2.0592E-4	3.8966E-5
2.5208E+2	2.4883E+1	5.6429E-1	2.9675E-2	1.8759E-3	1.2763E-4	2.2950E-4	2.9594E-5
2.6098E+2	2.4883E+1	5.4276E-1	2.9218E-2	1.8480E-3	1.1735E-4	2.2089E-4	3.2832E-5
2.7020E+2	2.4884E+1	5.2146E-1	2.9916E-2	1.8934E-3	1.1145E-4	2.1703E-4	5.2183E-5
2.7974E+2	2.4884E+1	5.0130E-1	3.0795E-2	1.9497E-3	1.3409E-4	2.1176E-4	2.4492E-5
2.8962E+2	2.4884E+1	4.8189E-1	2.9424E-2	1.8635E-3	1.0373E-4	2.0519E-4	4.9914E-5
2.9985E+2	2.4884E+1	4.6307E-1	2.9865E-2	1.8897E-3	1.3734E-4	2.0801E-4	3.7683E-5
3.1045E+2	2.4884E+1	4.4417E-1	2.9773E-2	1.8865E-3	1.0711E-4	1.9973E-4	4.4834E-5
3.2141E+2	2.4885E+1	4.2586E-1	2.9826E-2	1.8893E-3	1.2199E-4	2.0000E-4	3.0427E-5
3.3276E+2	2.4885E+1	4.0789E-1	2.9523E-2	1.8686E-3	1.2599E-4	2.0904E-4	2.7816E-5
3.4452E+2	2.4885E+1	3.9041E-1	2.9626E-2	1.8738E-3	1.3604E-4	2.1220E-4	4.6486E-5
3.5669E+2	2.4885E+1	3.7381E-1	2.9351E-2	1.8580E-3	1.0265E-4	2.1624E-4	3.3170E-5
3.6928E+2	2.4885E+1	3.5714E-1	2.9119E-2	1.8410E-3	1.2905E-4	2.1897E-4	4.0626E-5
3.8233E+2	2.4885E+1	3.4102E-1	2.8563E-2	1.8074E-3	1.1108E-4	2.0946E-4	4.3511E-5
3.9583E+2	2.4886E+1	3.2503E-1	2.8888E-2	1.8290E-3	1.2050E-4	1.9835E-4	3.9854E-5
