%	Date:	2006-06-01	Time:	02:50:35
%	Sampling frequency		[Hz]:	199000
%	Generator amplitude		[V]:	0.36800
%	Settle time		[s]:	0.025000
%	Settle cycles:			5
%	Integration time		[s]:	0.025000
%	Integration cycles:			5
% Freq.	Amplitude	Phase	THD	HD 2	HD 3	HD 4	HD 5
% [Hz]	[dB]	[deg]	[%]	[EU RMS]	[EU RMS]	[EU RMS]	[EU RMS]
2.0000E+1	2.4811E+1	7.0198E+0	3.5645E-2	1.5590E-3	5.4617E-5	2.8488E-4	1.9411E-5
2.0706E+1	2.4814E+1	6.7865E+0	3.5433E-2	1.5483E-3	6.6663E-5	2.8874E-4	8.8633E-6
2.1438E+1	2.4817E+1	6.5607E+0	3.6214E-2	1.5835E-3	7.6414E-5	2.8698E-4	1.3894E-5
2.2195E+1	2.4820E+1	6.3426E+0	3.5423E-2	1.5484E-3	7.0576E-5	2.8475E-4	1.4414E-5
2.2979E+1	2.4823E+1	6.1314E+0	3.7390E-2	1.6375E-3	7.1066E-5	2.8373E-4	1.2664E-5
2.3791E+1	2.4826E+1	5.9275E+0	4.4013E-2	1.9359E-3	7.6235E-5	2.8346E-4	1.4293E-5
2.4631E+1	2.4828E+1	5.7302E+0	2.5420E-2	1.0942E-3	7.2343E-5	2.7642E-4	1.6057E-5
2.5501E+1	2.4831E+1	5.5397E+0	3.2709E-2	1.4245E-3	7.0793E-5	2.8923E-4	9.5285E-6
2.6402E+1	2.4833E+1	5.3554E+0	3.0003E-2	1.3012E-3	7.0373E-5	2.8905E-4	1.6306E-5
2.7334E+1	2.4835E+1	5.1772E+0	3.5701E-2	1.5614E-3	7.7511E-5	2.8049E-4	1.6267E-5
2.8300E+1	2.4838E+1	5.0053E+0	3.1404E-2	1.3663E-3	7.5591E-5	2.8211E-4	1.4560E-5
2.9299E+1	2.4839E+1	4.8387E+0	3.3335E-2	1.4502E-3	7.5510E-5	2.8443E-4	1.0051E-4
3.0334E+1	2.4841E+1	4.6778E+0	3.5799E-2	1.5605E-3	7.1232E-5	2.8573E-4	1.2187E-4
3.1406E+1	2.4843E+1	4.5223E+0	3.4978E-2	1.5278E-3	6.9030E-5	2.8083E-4	6.2385E-5
3.2515E+1	2.4845E+1	4.3721E+0	3.4995E-2	1.5290E-3	7.2089E-5	2.8426E-4	1.2995E-5
3.3664E+1	2.4847E+1	4.2267E+0	3.4785E-2	1.5207E-3	6.5361E-5	2.7975E-4	1.2535E-5
3.4853E+1	2.4848E+1	4.0863E+0	3.5068E-2	1.5308E-3	6.6234E-5	2.9360E-4	1.6689E-5
3.6084E+1	2.4850E+1	3.9505E+0	3.5382E-2	1.5318E-3	7.0404E-5	3.5598E-4	1.6493E-5
3.7358E+1	2.4851E+1	3.8189E+0	3.4736E-2	1.5344E-3	6.9274E-5	1.6907E-4	1.4364E-5
3.8678E+1	2.4852E+1	3.6916E+0	3.4766E-2	1.5327E-3	7.6172E-5	1.9336E-4	1.1782E-5
4.0044E+1	2.4853E+1	3.5690E+0	3.5136E-2	1.5346E-3	7.7387E-5	2.8657E-4	2.2253E-5
4.1458E+1	2.4855E+1	3.4493E+0	3.5009E-2	1.5312E-3	7.6041E-5	2.7497E-4	6.6298E-6
4.2923E+1	2.4856E+1	3.3341E+0	3.4816E-2	1.5212E-3	6.9334E-5	2.8357E-4	1.1829E-5
4.4439E+1	2.4857E+1	3.2276E+0	3.4990E-2	1.5293E-3	7.8807E-5	2.7988E-4	1.1741E-5
4.6009E+1	2.4859E+1	3.1209E+0	3.5069E-2	1.5319E-3	9.6148E-5	2.7944E-4	1.6265E-5
4.7634E+1	2.4859E+1	3.0109E+0	3.5129E-2	1.5307E-3	1.4475E-4	2.7831E-4	3.5531E-5
4.9316E+1	2.4861E+1	2.9141E+0	3.4954E-2	1.5231E-3	9.3276E-5	2.7886E-4	1.1064E-4
5.1058E+1	2.4861E+1	2.8145E+0	3.4880E-2	1.5194E-3	1.2060E-4	2.8101E-4	7.9557E-5
5.2862E+1	2.4862E+1	2.7274E+0	3.4810E-2	1.5163E-3	1.3063E-4	2.8494E-4	3.4386E-5
5.4729E+1	2.4862E+1	2.6330E+0	3.4819E-2	1.5229E-3	5.5306E-5	2.7809E-4	8.1846E-6
5.6662E+1	2.4863E+1	2.5486E+0	3.4854E-2	1.5233E-3	8.0179E-5	2.7884E-4	4.0251E-6
5.8663E+1	2.4865E+1	2.4604E+0	3.4906E-2	1.5209E-3	7.8278E-5	3.0413E-4	1.0560E-5
6.0735E+1	2.4866E+1	2.3819E+0	3.4461E-2	1.5184E-3	6.9887E-5	2.0034E-4	6.1196E-6
6.2881E+1	2.4866E+1	2.3018E+0	3.4586E-2	1.5221E-3	6.9923E-5	2.1412E-4	1.5935E-5
6.5102E+1	2.4867E+1	2.2228E+0	3.4455E-2	1.5072E-3	7.5911E-5	2.6844E-4	1.9625E-5
6.7401E+1	2.4868E+1	2.1507E+0	3.5597E-2	1.5608E-3	6.8558E-5	2.5941E-4	1.4394E-5
6.9782E+1	2.4868E+1	2.0795E+0	3.5960E-2	1.5733E-3	7.2912E-5	2.7982E-4	2.6735E-5
7.2247E+1	2.4869E+1	2.0094E+0	3.6434E-2	1.5957E-3	7.1378E-5	2.7489E-4	2.5756E-5
7.4799E+1	2.4869E+1	1.9423E+0	3.6516E-2	1.5998E-3	6.5854E-5	2.7466E-4	1.0535E-5
7.7441E+1	2.4870E+1	1.8781E+0	3.2400E-2	1.4117E-3	1.0035E-4	2.7373E-4	1.4059E-5
8.0176E+1	2.4871E+1	1.8152E+0	3.3756E-2	1.4749E-3	6.9804E-5	2.7429E-4	9.5085E-6
8.3008E+1	2.4871E+1	1.7545E+0	3.5781E-2	1.5612E-3	1.3779E-4	2.7881E-4	1.6195E-5
8.5940E+1	2.4872E+1	1.6961E+0	3.4508E-2	1.5014E-3	1.5345E-4	2.8113E-4	1.8000E-5
8.8976E+1	2.4872E+1	1.6392E+0	3.4496E-2	1.5073E-3	5.2674E-5	2.8394E-4	1.3447E-5
9.2118E+1	2.4873E+1	1.5845E+0	3.4680E-2	1.5191E-3	5.0960E-5	2.6444E-4	2.2271E-5
9.5372E+1	2.4873E+1	1.5314E+0	3.4730E-2	1.5190E-3	7.6950E-5	2.7258E-4	1.2108E-5
9.8741E+1	2.4874E+1	1.4802E+0	3.4438E-2	1.5074E-3	7.3577E-5	2.6426E-4	9.6022E-6
1.0223E+2	2.4874E+1	1.4304E+0	3.4592E-2	1.5125E-3	8.0313E-5	2.7250E-4	1.4438E-5
1.0584E+2	2.4875E+1	1.3821E+0	3.4587E-2	1.5117E-3	7.8167E-5	2.7631E-4	8.3556E-6
1.0958E+2	2.4875E+1	1.3354E+0	3.4750E-2	1.5222E-3	6.9044E-5	2.5953E-4	3.4045E-5
1.1345E+2	2.4875E+1	1.2904E+0	3.3927E-2	1.4840E-3	8.0797E-5	2.6247E-4	2.7099E-5
1.1746E+2	2.4876E+1	1.2467E+0	3.5797E-2	1.5660E-3	8.3406E-5	2.7775E-4	9.9732E-6
1.2160E+2	2.4876E+1	1.2047E+0	3.3657E-2	1.4692E-3	8.8674E-5	2.7554E-4	9.2367E-6
1.2590E+2	2.4877E+1	1.1634E+0	3.3382E-2	1.4585E-3	7.5924E-5	2.6837E-4	2.6883E-5
1.3035E+2	2.4877E+1	1.1239E+0	3.4988E-2	1.5327E-3	7.5762E-5	2.6108E-4	2.7115E-6
1.3495E+2	2.4877E+1	1.0853E+0	3.6044E-2	1.5745E-3	7.9436E-5	2.9339E-4	7.0937E-6
1.3972E+2	2.4878E+1	1.0476E+0	3.3595E-2	1.4726E-3	7.6290E-5	2.4383E-4	1.4367E-5
1.4465E+2	2.4878E+1	1.0134E+0	3.3997E-2	1.4831E-3	7.1854E-5	2.8747E-4	2.0977E-5
1.4976E+2	2.4878E+1	9.7813E-1	3.4294E-2	1.5029E-3	7.3839E-5	2.5216E-4	7.9024E-6
1.5505E+2	2.4879E+1	9.4411E-1	3.4468E-2	1.5109E-3	5.7507E-5	2.5547E-4	1.1155E-5
1.6053E+2	2.4879E+1	9.1169E-1	3.4429E-2	1.5095E-3	7.1154E-5	2.4989E-4	1.2217E-5
1.6620E+2	2.4879E+1	8.7912E-1	3.3833E-2	1.4827E-3	8.1104E-5	2.4421E-4	3.4344E-5
1.7207E+2	2.4880E+1	8.4897E-1	3.4149E-2	1.4945E-3	9.1243E-5	2.5725E-4	1.3934E-5
1.7815E+2	2.4880E+1	8.1816E-1	3.3962E-2	1.4875E-3	6.0983E-5	2.5760E-4	1.7413E-5
1.8444E+2	2.4880E+1	7.9007E-1	3.4521E-2	1.5129E-3	6.0815E-5	2.5702E-4	1.9943E-5
1.9095E+2	2.4880E+1	7.6211E-1	3.4309E-2	1.5027E-3	5.8892E-5	2.5920E-4	3.3528E-5
1.9770E+2	2.4881E+1	7.3446E-1	3.3127E-2	1.4489E-3	6.3426E-5	2.6183E-4	1.8053E-5
2.0468E+2	2.4881E+1	7.0874E-1	3.3995E-2	1.4924E-3	7.8500E-5	2.3198E-4	1.1206E-5
2.1191E+2	2.4881E+1	6.8345E-1	3.4100E-2	1.4868E-3	7.2806E-5	2.8956E-4	4.3365E-5
2.1940E+2	2.4881E+1	6.5831E-1	3.3479E-2	1.4631E-3	7.3316E-5	2.6802E-4	2.7146E-5
2.2715E+2	2.4882E+1	6.3305E-1	3.4260E-2	1.5006E-3	8.3618E-5	2.5397E-4	7.1881E-6
2.3517E+2	2.4882E+1	6.1108E-1	3.3198E-2	1.4559E-3	7.3937E-5	2.3714E-4	1.5114E-5
2.4348E+2	2.4882E+1	5.8821E-1	3.2750E-2	1.4336E-3	8.0268E-5	2.4781E-4	6.2326E-6
2.5208E+2	2.4882E+1	5.6553E-1	3.2566E-2	1.4252E-3	6.0986E-5	2.5271E-4	1.9694E-5
2.6098E+2	2.4883E+1	5.4434E-1	3.2294E-2	1.4101E-3	8.1233E-5	2.6288E-4	1.9216E-5
2.7020E+2	2.4883E+1	5.2388E-1	3.2801E-2	1.4362E-3	9.4074E-5	2.4089E-4	1.0254E-5
2.7974E+2	2.4883E+1	5.0325E-1	3.3853E-2	1.4828E-3	4.9514E-5	2.5844E-4	2.6455E-5
2.8962E+2	2.4883E+1	4.8283E-1	3.2457E-2	1.4192E-3	9.9159E-5	2.4460E-4	3.6910E-5
2.9985E+2	2.4883E+1	4.6336E-1	3.2699E-2	1.4315E-3	6.6976E-5	2.4958E-4	1.7713E-5
