%	Date:	2006-06-01	Time:	02:43:25
%	Sampling frequency		[Hz]:	199000
%	Generator amplitude		[V]:	0.17800
%	Settle time		[s]:	0.025000
%	Settle cycles:			5
%	Integration time		[s]:	0.025000
%	Integration cycles:			5
% Freq.	Amplitude	Phase	THD	HD 2	HD 3	HD 4	HD 5
% [Hz]	[dB]	[deg]	[%]	[EU RMS]	[EU RMS]	[EU RMS]	[EU RMS]
4.4439E+1	2.4859E+1	3.2183E+0	3.4018E-2	7.2415E-4	1.9135E-6	1.0714E-4	1.8140E-6
4.6009E+1	2.4860E+1	3.1113E+0	3.3617E-2	7.1441E-4	2.7981E-5	1.1019E-4	5.0892E-6
4.7634E+1	2.4859E+1	3.0096E+0	3.4704E-2	7.3229E-4	8.7026E-5	1.1283E-4	3.4809E-5
4.9316E+1	2.4861E+1	2.9016E+0	3.4784E-2	7.2512E-4	1.2084E-4	1.0233E-4	9.7587E-5
5.1058E+1	2.4861E+1	2.8065E+0	3.5108E-2	7.3363E-4	1.0932E-4	1.1890E-4	8.1157E-5
5.2862E+1	2.4864E+1	2.7307E+0	3.4665E-2	7.3186E-4	7.9486E-5	1.1748E-4	2.7626E-5
5.4729E+1	2.4863E+1	2.6386E+0	3.3987E-2	7.2212E-4	3.5827E-5	1.1031E-4	2.4915E-6
5.6662E+1	2.4865E+1	2.5520E+0	3.4059E-2	7.2334E-4	1.0914E-5	1.1768E-4	8.0239E-7
5.8663E+1	2.4865E+1	2.4522E+0	3.4141E-2	7.2116E-4	7.6333E-6	1.4026E-4	4.3798E-6
6.0735E+1	2.4867E+1	2.3757E+0	3.3856E-2	7.2573E-4	7.3537E-6	6.3234E-5	3.3615E-6
6.2881E+1	2.4868E+1	2.2949E+0	3.4259E-2	7.2529E-4	5.1976E-6	1.3199E-4	7.4970E-6
6.5102E+1	2.4867E+1	2.2216E+0	3.4686E-2	7.4338E-4	1.4944E-7	6.7028E-5	7.0436E-7
6.7401E+1	2.4869E+1	2.1460E+0	3.2276E-2	6.8707E-4	1.3046E-6	1.0052E-4	1.5022E-5
6.9782E+1	2.4869E+1	2.0762E+0	3.1881E-2	6.7744E-4	7.4545E-6	1.0647E-4	1.8689E-5
7.2247E+1	2.4870E+1	2.0059E+0	3.1458E-2	6.6873E-4	6.2054E-6	1.0497E-4	2.1190E-6
7.4799E+1	2.4870E+1	1.9411E+0	2.9409E-2	6.2232E-4	2.0266E-5	1.1307E-4	6.9388E-6
7.7441E+1	2.4871E+1	1.8765E+0	3.8916E-2	8.2887E-4	4.0670E-5	1.1238E-4	1.1489E-6
8.0176E+1	2.4871E+1	1.8133E+0	3.6300E-2	7.6967E-4	7.4269E-5	1.1094E-4	2.6310E-6
8.3008E+1	2.4872E+1	1.7529E+0	3.1767E-2	6.6570E-4	1.0258E-4	1.1682E-4	6.3992E-6
8.5940E+1	2.4873E+1	1.6945E+0	3.5835E-2	7.5489E-4	8.6361E-5	1.3180E-4	3.0694E-6
8.8976E+1	2.4873E+1	1.6371E+0	3.4087E-2	7.2411E-4	4.8521E-5	1.0539E-4	1.6148E-5
9.2118E+1	2.4874E+1	1.5831E+0	3.3602E-2	7.1457E-4	2.3006E-5	1.0820E-4	3.6014E-6
9.5372E+1	2.4874E+1	1.5294E+0	3.3525E-2	7.1291E-4	1.3523E-5	1.0910E-4	1.2270E-5
9.8741E+1	2.4875E+1	1.4781E+0	3.4179E-2	7.2674E-4	7.0322E-6	1.1265E-4	9.6930E-6
1.0223E+2	2.4875E+1	1.4280E+0	3.3745E-2	7.1783E-4	1.3354E-5	1.0889E-4	2.4497E-6
1.0584E+2	2.4875E+1	1.3810E+0	3.3622E-2	7.1566E-4	7.8481E-6	1.0535E-4	1.3409E-5
1.0958E+2	2.4876E+1	1.3339E+0	3.4103E-2	7.2278E-4	3.0946E-6	1.2560E-4	2.0243E-5
1.1345E+2	2.4876E+1	1.2895E+0	3.1486E-2	6.6472E-4	5.3375E-6	1.2661E-4	3.4859E-5
1.1746E+2	2.4877E+1	1.2459E+0	3.6206E-2	7.7175E-4	1.6956E-5	1.0530E-4	6.8671E-6
1.2160E+2	2.4877E+1	1.2025E+0	3.8024E-2	8.1149E-4	3.3463E-6	1.0475E-4	1.0966E-6
1.2590E+2	2.4877E+1	1.1625E+0	3.8075E-2	8.1068E-4	1.8833E-5	1.1692E-4	1.0859E-5
1.3035E+2	2.4878E+1	1.1223E+0	3.7469E-2	7.9610E-4	6.1171E-6	1.2763E-4	6.0968E-6
1.3495E+2	2.4878E+1	1.0861E+0	3.2954E-2	7.0321E-4	8.9385E-6	9.1007E-5	4.6736E-6
1.3972E+2	2.4879E+1	1.0496E+0	3.1895E-2	6.7253E-4	1.8111E-5	1.3591E-4	6.3561E-6
1.4465E+2	2.4879E+1	1.0095E+0	3.4092E-2	7.2595E-4	3.1199E-5	1.0046E-4	1.1832E-5
1.4976E+2	2.4880E+1	9.7672E-1	3.3074E-2	7.0332E-4	1.8392E-5	1.0613E-4	1.7616E-5
1.5505E+2	2.4879E+1	9.4111E-1	3.3398E-2	7.1047E-4	3.0659E-5	1.0330E-4	1.2535E-5
1.6053E+2	2.4880E+1	9.0762E-1	3.3431E-2	7.1180E-4	1.9936E-5	1.0216E-4	6.9435E-6
1.6620E+2	2.4880E+1	8.8015E-1	3.3590E-2	7.1562E-4	1.5361E-5	9.9647E-5	1.4386E-5
1.7207E+2	2.4881E+1	8.4836E-1	3.3834E-2	7.1932E-4	1.7294E-5	1.0317E-4	4.1752E-5
1.7815E+2	2.4880E+1	8.1869E-1	3.2885E-2	6.9752E-4	4.5887E-5	1.0939E-4	1.3463E-5
1.8444E+2	2.4881E+1	7.8935E-1	3.3950E-2	7.2086E-4	3.7352E-5	1.1236E-4	9.9745E-6
1.9095E+2	2.4881E+1	7.6153E-1	3.4108E-2	7.2144E-4	3.7453E-5	1.2911E-4	1.4139E-5
1.9770E+2	2.4881E+1	7.3403E-1	3.2324E-2	6.8665E-4	2.9203E-5	1.0606E-4	1.6336E-5
2.0468E+2	2.4882E+1	7.0638E-1	3.3284E-2	7.0966E-4	3.8105E-6	9.6718E-5	3.6783E-6
2.1191E+2	2.4882E+1	6.8077E-1	3.3265E-2	7.0482E-4	7.4118E-6	1.2418E-4	1.3929E-5
2.1940E+2	2.4882E+1	6.5559E-1	3.3238E-2	7.0770E-4	2.4520E-5	1.0002E-4	1.2439E-5
2.2715E+2	2.4883E+1	6.3414E-1	3.3784E-2	7.1885E-4	1.3367E-5	1.0682E-4	1.4310E-5
2.3517E+2	2.4883E+1	6.0723E-1	3.3263E-2	7.1042E-4	1.3854E-5	8.6071E-5	7.1647E-6
2.4348E+2	2.4883E+1	5.8580E-1	3.1713E-2	6.7676E-4	1.7094E-5	8.5408E-5	1.0745E-5
2.5208E+2	2.4883E+1	5.6482E-1	3.2476E-2	6.9119E-4	3.1012E-5	9.8075E-5	9.1492E-6
2.6098E+2	2.4883E+1	5.4236E-1	3.2082E-2	6.7966E-4	2.9951E-5	1.1754E-4	2.2047E-6
2.7020E+2	2.4883E+1	5.2066E-1	3.1588E-2	6.7227E-4	1.8582E-5	9.7592E-5	1.5738E-5
2.7974E+2	2.4884E+1	5.0059E-1	3.2551E-2	6.9352E-4	1.8416E-5	9.5993E-5	1.1676E-5
2.8962E+2	2.4884E+1	4.8203E-1	3.2443E-2	6.9007E-4	3.0491E-5	9.8733E-5	2.3655E-5
2.9985E+2	2.4884E+1	4.6297E-1	3.1533E-2	6.7131E-4	5.9644E-6	9.8007E-5	1.2820E-5
3.1045E+2	2.4884E+1	4.4438E-1	3.1635E-2	6.7271E-4	1.2171E-5	1.0299E-4	1.1603E-5
3.2141E+2	2.4884E+1	4.2555E-1	3.1197E-2	6.6425E-4	8.8182E-6	9.6574E-5	6.9621E-6
3.3276E+2	2.4885E+1	4.0754E-1	3.1219E-2	6.6509E-4	1.9532E-5	9.1236E-5	1.6341E-5
3.4452E+2	2.4885E+1	3.9042E-1	3.2409E-2	6.8773E-4	4.6036E-5	1.0610E-4	6.6099E-6
3.5669E+2	2.4885E+1	3.7351E-1	3.1221E-2	6.6309E-4	1.0682E-5	1.0742E-4	7.5867E-6
3.6928E+2	2.4885E+1	3.5688E-1	3.1808E-2	6.7632E-4	2.6493E-5	1.0146E-4	1.1858E-5
3.8233E+2	2.4885E+1	3.4099E-1	3.1953E-2	6.8217E-4	1.4084E-5	8.4732E-5	6.9409E-6
3.9583E+2	2.4885E+1	3.2422E-1	3.1204E-2	6.6355E-4	2.0890E-5	1.0032E-4	9.3901E-6
4.0981E+2	2.4885E+1	3.0940E-1	3.0427E-2	6.4878E-4	1.5042E-5	8.5786E-5	1.4337E-5
4.2429E+2	2.4886E+1	2.9407E-1	3.1589E-2	6.7288E-4	1.7937E-5	9.4577E-5	8.3178E-6
4.3928E+2	2.4886E+1	2.7962E-1	3.0021E-2	6.3719E-4	2.4544E-5	1.0110E-4	2.3010E-5
4.5479E+2	2.4886E+1	2.6488E-1	3.0806E-2	6.5659E-4	2.6469E-5	8.7067E-5	8.9010E-6
4.7086E+2	2.4886E+1	2.5107E-1	3.1753E-2	6.7623E-4	3.2552E-5	9.1901E-5	1.0668E-5
4.8749E+2	2.4886E+1	2.3654E-1	3.1186E-2	6.6406E-4	1.1628E-5	9.5464E-5	1.2566E-5
5.0471E+2	2.4886E+1	2.2315E-1	3.0543E-2	6.4957E-4	1.8940E-5	9.5989E-5	2.2141E-5
5.2254E+2	2.4887E+1	2.0957E-1	3.0267E-2	6.4556E-4	2.1749E-5	8.2887E-5	1.1592E-5
5.4099E+2	2.4887E+1	1.9639E-1	2.9791E-2	6.3315E-4	2.9225E-5	9.6111E-5	3.8476E-6
5.6010E+2	2.4887E+1	1.8303E-1	2.9437E-2	6.2472E-4	2.7214E-5	1.0015E-4	1.5625E-5
5.7988E+2	2.4887E+1	1.6960E-1	3.0148E-2	6.4107E-4	2.4979E-5	9.4460E-5	1.9672E-5
6.0037E+2	2.4887E+1	1.5684E-1	2.9199E-2	6.1961E-4	3.5044E-5	9.7209E-5	1.5547E-5
6.2157E+2	2.4887E+1	1.4456E-1	2.8314E-2	6.0277E-4	2.5855E-5	8.4575E-5	9.0921E-6
6.4353E+2	2.4887E+1	1.3209E-1	2.9376E-2	6.2487E-4	3.6716E-5	8.8074E-5	6.8106E-6
6.6626E+2	2.4887E+1	1.1945E-1	2.8614E-2	6.0865E-4	2.6641E-5	8.8256E-5	1.3637E-5
6.8979E+2	2.4887E+1	1.0733E-1	2.9307E-2	6.2197E-4	3.8087E-5	9.6673E-5	1.0150E-5
7.1416E+2	2.4887E+1	9.4954E-2	2.8914E-2	6.1626E-4	2.4408E-5	8.1793E-5	8.8921E-6
7.3938E+2	2.4888E+1	8.3485E-2	2.8756E-2	6.1082E-4	3.5111E-5	8.9554E-5	2.4165E-5
7.6550E+2	2.4888E+1	7.1258E-2	2.9091E-2	6.1881E-4	3.5375E-5	8.6059E-5	1.8078E-5
7.9254E+2	2.4888E+1	5.9163E-2	2.8081E-2	5.9633E-4	4.4341E-5	8.5821E-5	1.4933E-5
8.2053E+2	2.4888E+1	4.7632E-2	2.8330E-2	6.0250E-4	3.5847E-5	8.4516E-5	1.4703E-5
8.4951E+2	2.4888E+1	3.5000E-2	2.7950E-2	5.9453E-4	4.0292E-5	8.0299E-5	1.5309E-5
8.7952E+2	2.4888E+1	2.3762E-2	2.7755E-2	5.9095E-4	3.7976E-5	7.4195E-5	2.3682E-5
9.1059E+2	2.4888E+1	1.1700E-2	2.8266E-2	5.9815E-4	4.8259E-5	9.8163E-5	1.5574E-5
9.4275E+2	2.4888E+1	-1.3647E-4	2.7557E-2	5.8417E-4	5.5088E-5	8.3918E-5	1.8118E-5
9.7605E+2	2.4888E+1	-1.2035E-2	2.8328E-2	5.9803E-4	5.3574E-5	1.0157E-4	2.8608E-5
1.0105E+3	2.4888E+1	-2.4376E-2	2.7639E-2	5.8659E-4	5.0725E-5	8.3663E-5	1.0779E-5
1.0462E+3	2.4888E+1	-3.6487E-2	2.7883E-2	5.9049E-4	5.6220E-5	8.7990E-5	2.1792E-5
1.0832E+3	2.4888E+1	-4.7971E-2	2.7627E-2	5.8190E-4	6.7117E-5	9.9761E-5	2.0341E-5
1.1214E+3	2.4889E+1	-6.0865E-2	2.8116E-2	5.9477E-4	6.3796E-5	8.8830E-5	1.9428E-5
1.1610E+3	2.4889E+1	-7.2959E-2	2.7465E-2	5.8213E-4	4.8964E-5	8.7498E-5	2.0136E-5
1.2021E+3	2.4889E+1	-8.5466E-2	2.7454E-2	5.8012E-4	5.8363E-5	9.0663E-5	2.9716E-5
1.2445E+3	2.4889E+1	-9.7829E-2	2.7553E-2	5.8441E-4	6.6713E-5	7.3807E-5	1.1113E-5
1.2885E+3	2.4889E+1	-1.1018E-1	2.7055E-2	5.7061E-4	6.6330E-5	8.8604E-5	3.3576E-5
1.3340E+3	2.4889E+1	-1.2330E-1	2.7768E-2	5.8638E-4	6.4621E-5	9.2052E-5	2.4456E-5
1.3811E+3	2.4889E+1	-1.3561E-1	2.7183E-2	5.7230E-4	7.3032E-5	9.1050E-5	3.2318E-5
1.4299E+3	2.4889E+1	-1.4941E-1	2.7072E-2	5.7057E-4	6.2650E-5	9.4079E-5	3.3166E-5
1.4804E+3	2.4889E+1	-1.6253E-1	2.7257E-2	5.7404E-4	6.5586E-5	9.4559E-5	3.6277E-5
1.5327E+3	2.4889E+1	-1.7633E-1	2.7269E-2	5.7407E-4	7.6906E-5	8.4649E-5	4.1572E-5
1.5868E+3	2.4889E+1	-1.8981E-1	2.7145E-2	5.7076E-4	7.6944E-5	9.2124E-5	3.2896E-5
1.6429E+3	2.4889E+1	-2.0374E-1	2.7065E-2	5.6737E-4	8.9290E-5	8.7933E-5	4.0428E-5
1.7009E+3	2.4889E+1	-2.1829E-1	2.7239E-2	5.7273E-4	8.0924E-5	8.4386E-5	4.3896E-5
1.7610E+3	2.4889E+1	-2.3231E-1	2.7386E-2	5.7281E-4	9.1039E-5	9.4424E-5	4.5079E-5
1.8232E+3	2.4889E+1	-2.4744E-1	2.6631E-2	5.5707E-4	9.5454E-5	8.7864E-5	3.6085E-5
1.8876E+3	2.4889E+1	-2.6253E-1	2.7293E-2	5.7014E-4	9.8674E-5	8.8924E-5	4.7953E-5
1.9542E+3	2.4889E+1	-2.7794E-1	2.7008E-2	5.6377E-4	1.0001E-4	8.8772E-5	4.6011E-5
2.0233E+3	2.4889E+1	-2.9392E-1	2.6643E-2	5.5711E-4	9.7853E-5	8.7328E-5	3.4485E-5
2.0947E+3	2.4889E+1	-3.0993E-1	2.6830E-2	5.6010E-4	1.0317E-4	7.8792E-5	5.3195E-5
2.1687E+3	2.4889E+1	-3.2650E-1	2.6615E-2	5.5628E-4	9.4457E-5	8.2386E-5	5.4135E-5
2.2453E+3	2.4889E+1	-3.4344E-1	2.7236E-2	5.6781E-4	1.0809E-4	7.8489E-5	5.7433E-5
2.3246E+3	2.4889E+1	-3.6105E-1	2.6844E-2	5.5844E-4	1.1057E-4	8.8384E-5	4.2979E-5
2.4068E+3	2.4889E+1	-3.7851E-1	2.7361E-2	5.6592E-4	1.1906E-4	9.8409E-5	5.1281E-5
2.4918E+3	2.4889E+1	-3.9674E-1	2.7279E-2	5.6351E-4	1.2609E-4	9.1088E-5	5.4164E-5
2.5798E+3	2.4889E+1	-4.1526E-1	2.7115E-2	5.5891E-4	1.2955E-4	8.1376E-5	6.8880E-5
2.6709E+3	2.4889E+1	-4.3447E-1	2.6717E-2	5.4991E-4	1.2927E-4	9.1700E-5	5.5623E-5
2.7652E+3	2.4889E+1	-4.5457E-1	2.6952E-2	5.5315E-4	1.3999E-4	8.2916E-5	6.3355E-5
2.8629E+3	2.4889E+1	-4.7467E-1	2.7177E-2	5.5667E-4	1.4322E-4	9.0228E-5	5.9806E-5
2.9640E+3	2.4889E+1	-4.9533E-1	2.7278E-2	5.5658E-4	1.4874E-4	8.5927E-5	7.3363E-5
3.0687E+3	2.4889E+1	-5.1722E-1	2.7238E-2	5.5232E-4	1.5753E-4	9.2638E-5	7.2252E-5
3.1771E+3	2.4889E+1	-5.3924E-1	2.6776E-2	5.4370E-4	1.5043E-4	8.7320E-5	7.9071E-5
3.2894E+3	2.4889E+1	-5.6163E-1	2.7407E-2	5.5654E-4	1.5561E-4	9.1238E-5	7.5323E-5
3.4055E+3	2.4889E+1	-5.8510E-1	2.7062E-2	5.4709E-4	1.6388E-4	9.3322E-5	6.6232E-5
3.5258E+3	2.4889E+1	-6.0898E-1	2.7857E-2	5.5587E-4	1.9200E-4	8.5029E-5	8.0021E-5
3.6504E+3	2.4889E+1	-6.3360E-1	2.7769E-2	5.5466E-4	1.8124E-4	9.7283E-5	8.5373E-5
3.7793E+3	2.4889E+1	-6.5897E-1	2.7701E-2	5.5219E-4	1.8035E-4	1.0127E-4	8.8291E-5
3.9128E+3	2.4889E+1	-6.8571E-1	2.8394E-2	5.6613E-4	1.9680E-4	9.4848E-5	7.2546E-5
4.0510E+3	2.4889E+1	-7.1253E-1	2.8187E-2	5.5795E-4	2.0599E-4	8.2286E-5	8.7065E-5
4.1941E+3	2.4889E+1	-7.4003E-1	2.8191E-2	5.5559E-4	2.0716E-4	8.8999E-5	9.3207E-5
4.3422E+3	2.4889E+1	-7.6938E-1	2.8341E-2	5.5890E-4	2.0810E-4	8.1906E-5	9.8778E-5
4.4956E+3	2.4889E+1	-7.9880E-1	2.8057E-2	5.4789E-4	2.1588E-4	8.2289E-5	1.0574E-4
4.6544E+3	2.4889E+1	-8.2983E-1	2.8646E-2	5.5241E-4	2.3834E-4	9.4268E-5	9.6867E-5
4.8188E+3	2.4888E+1	-8.6151E-1	2.8887E-2	5.5308E-4	2.5071E-4	8.0153E-5	1.0719E-4
4.9890E+3	2.4888E+1	-8.9377E-1	2.8658E-2	5.4594E-4	2.4811E-4	8.8826E-5	1.1433E-4
5.1652E+3	2.4888E+1	-9.2776E-1	2.9109E-2	5.5033E-4	2.5792E-4	8.2909E-5	1.2810E-4
5.3477E+3	2.4888E+1	-9.6253E-1	2.9180E-2	5.4732E-4	2.6664E-4	8.8030E-5	1.2729E-4
5.5366E+3	2.4888E+1	-9.9851E-1	2.9058E-2	5.4127E-4	2.7421E-4	9.6309E-5	1.1780E-4
5.7321E+3	2.4888E+1	-1.0355E+0	3.0021E-2	5.5611E-4	2.8674E-4	8.9320E-5	1.3510E-4
5.9346E+3	2.4888E+1	-1.0736E+0	2.9590E-2	5.4186E-4	2.9152E-4	8.5356E-5	1.4116E-4
6.1442E+3	2.4888E+1	-1.1133E+0	2.9958E-2	5.4738E-4	3.0418E-4	8.4372E-5	1.2914E-4
6.3613E+3	2.4888E+1	-1.1543E+0	2.9964E-2	5.4143E-4	3.0789E-4	9.3872E-5	1.3932E-4
6.5859E+3	2.4888E+1	-1.1965E+0	3.0110E-2	5.3156E-4	3.2901E-4	8.9038E-5	1.4672E-4
6.8186E+3	2.4888E+1	-1.2407E+0	3.0672E-2	5.4004E-4	3.4138E-4	8.1874E-5	1.4559E-4
7.0594E+3	2.4887E+1	-1.2854E+0	3.1601E-2	5.4996E-4	3.6167E-4	8.7255E-5	1.4856E-4
7.3088E+3	2.4887E+1	-1.3321E+0	3.1731E-2	5.4725E-4	3.6622E-4	8.8662E-5	1.5912E-4
7.5669E+3	2.4887E+1	-1.3799E+0	3.1706E-2	5.3884E-4	3.7136E-4	8.8390E-5	1.7323E-4
7.8342E+3	2.4887E+1	-1.4298E+0	3.2048E-2	5.3603E-4	3.8766E-4	1.0150E-4	1.6820E-4
8.1109E+3	2.4887E+1	-1.4816E+0	3.3173E-2	5.4024E-4	4.1865E-4	8.7836E-5	1.8833E-4
8.3974E+3	2.4887E+1	-1.5349E+0	3.2923E-2	5.3700E-4	4.1289E-4	9.5307E-5	1.8627E-4
8.6940E+3	2.4887E+1	-1.5896E+0	3.3290E-2	5.3563E-4	4.2845E-4	9.1119E-5	1.8748E-4
9.0011E+3	2.4887E+1	-1.6468E+0	3.4287E-2	5.3422E-4	4.5745E-4	8.5945E-5	2.0780E-4
9.3191E+3	2.4887E+1	-1.7056E+0	3.4388E-2	5.2851E-4	4.6936E-4	9.4395E-5	1.9977E-4
9.6482E+3	2.4887E+1	-1.7667E+0	3.4547E-2	5.2339E-4	4.7959E-4	8.7920E-5	2.0468E-4
9.9890E+3	2.4886E+1	-1.8296E+0	3.5038E-2	5.1592E-4	4.9643E-4	9.2899E-5	2.1961E-4
1.0342E+4	2.4886E+1	-1.8947E+0	3.5839E-2	5.1399E-4	5.2237E-4	9.3112E-5	2.2386E-4
1.0707E+4	2.4886E+1	-1.9626E+0	3.6902E-2	5.1547E-4	5.3040E-4	1.7185E-4	2.3507E-4
1.1085E+4	2.4886E+1	-2.0318E+0	3.7524E-2	5.2366E-4	5.6110E-4	9.6553E-5	2.3417E-4
1.1477E+4	2.4886E+1	-2.1038E+0	3.7874E-2	5.1773E-4	5.7491E-4	9.6902E-5	2.3991E-4
1.1882E+4	2.4886E+1	-2.1780E+0	3.9423E-2	5.2020E-4	6.0764E-4	1.0677E-4	2.6443E-4
1.2302E+4	2.4886E+1	-2.2554E+0	3.9503E-2	5.0314E-4	6.2437E-4	9.7859E-5	2.6753E-4
1.2736E+4	2.4886E+1	-2.3353E+0	4.1026E-2	5.0442E-4	6.3621E-4	1.0112E-4	3.3441E-4
1.3186E+4	2.4886E+1	-2.4180E+0	4.1291E-2	4.9669E-4	6.6922E-4	1.0279E-4	2.9354E-4
1.3652E+4	2.4886E+1	-2.5036E+0	4.2175E-2	5.0993E-4	6.8660E-4	9.7520E-5	2.9073E-4
1.4134E+4	2.4886E+1	-2.5921E+0	4.3337E-2	5.0409E-4	7.1543E-4	1.1640E-4	3.0360E-4
1.4634E+4	2.4886E+1	-2.6836E+0	4.4736E-2	5.0128E-4	7.4978E-4	1.1455E-4	3.1992E-4
1.5151E+4	2.4886E+1	-2.7786E+0	4.4774E-2	4.7925E-4	7.6215E-4	1.2667E-4	3.2247E-4
1.5686E+4	2.4886E+1	-2.8770E+0	4.6533E-2	4.7679E-4	8.0365E-4	1.2762E-4	3.4019E-4
1.6240E+4	2.4886E+1	-2.9784E+0	4.7904E-2	4.7953E-4	8.3571E-4	1.0936E-4	3.5354E-4
1.6813E+4	2.4886E+1	-3.0839E+0	4.8559E-2	4.7777E-4	8.5132E-4	1.1229E-4	3.5924E-4
1.7407E+4	2.4886E+1	-3.1929E+0	5.0076E-2	4.6290E-4	8.9450E-4	1.3118E-4	3.6410E-4
1.8022E+4	2.4886E+1	-3.3064E+0	5.0908E-2	4.5883E-4	9.1757E-4	1.1918E-4	3.6954E-4
1.8659E+4	2.4886E+1	-3.4240E+0	5.2888E-2	4.5617E-4	9.5990E-4	1.2148E-4	3.9300E-4
1.9318E+4	2.4886E+1	-3.5455E+0	5.3833E-2	4.5032E-4	1.0020E-3	1.4733E-4	3.4199E-4
2.0000E+4	2.4886E+1	-3.6714E+0	5.2689E-2	4.5635E-4	1.0313E-3	1.2830E-4	NaN
