%	Date:	2006-06-01	Time:	02:51:41
%	Sampling frequency		[Hz]:	199000
%	Generator amplitude		[V]:	0.44100
%	Settle time		[s]:	0.025000
%	Settle cycles:			5
%	Integration time		[s]:	0.025000
%	Integration cycles:			5
% Freq.	Amplitude	Phase	THD	HD 2	HD 3	HD 4	HD 5
% [Hz]	[dB]	[deg]	[%]	[EU RMS]	[EU RMS]	[EU RMS]	[EU RMS]
3.2515E+1	2.4844E+1	4.3726E+0	3.5289E-2	1.8470E-3	9.7841E-5	3.4440E-4	2.3690E-5
3.3664E+1	2.4846E+1	4.2273E+0	3.4925E-2	1.8274E-3	9.8258E-5	3.4344E-4	2.3035E-5
3.4853E+1	2.4848E+1	4.0869E+0	3.5050E-2	1.8359E-3	9.7209E-5	3.3448E-4	1.9905E-5
3.6084E+1	2.4849E+1	3.9510E+0	3.5046E-2	1.8407E-3	9.0554E-5	3.0693E-4	2.9661E-5
3.7358E+1	2.4850E+1	3.8195E+0	3.5514E-2	1.8409E-3	8.3768E-5	4.3501E-4	2.3846E-5
3.8678E+1	2.4852E+1	3.6927E+0	3.5450E-2	1.8400E-3	8.7220E-5	4.2262E-4	2.8236E-5
4.0044E+1	2.4853E+1	3.5693E+0	3.4908E-2	1.8323E-3	8.5364E-5	3.1446E-4	2.1914E-5
4.1458E+1	2.4854E+1	3.4513E+0	3.5109E-2	1.8375E-3	8.6356E-5	3.4534E-4	3.4307E-5
4.2923E+1	2.4856E+1	3.3351E+0	3.5026E-2	1.8334E-3	9.4785E-5	3.4074E-4	3.0851E-5
4.4439E+1	2.4857E+1	3.2285E+0	3.5061E-2	1.8358E-3	8.0855E-5	3.4253E-4	2.1622E-5
4.6009E+1	2.4858E+1	3.1216E+0	3.5074E-2	1.8378E-3	5.6011E-5	3.4027E-4	2.5344E-5
4.7634E+1	2.4859E+1	3.0131E+0	3.4841E-2	1.8227E-3	1.0062E-4	3.4320E-4	2.2333E-5
4.9316E+1	2.4860E+1	2.9168E+0	3.5383E-2	1.8448E-3	2.0032E-4	3.3313E-4	6.6793E-5
5.1058E+1	2.4861E+1	2.8175E+0	3.5041E-2	1.8315E-3	7.5038E-5	3.4627E-4	1.0363E-4
5.2862E+1	2.4861E+1	2.7253E+0	3.4986E-2	1.8276E-3	1.4340E-4	3.4482E-4	5.1918E-6
5.4729E+1	2.4862E+1	2.6321E+0	3.5002E-2	1.8336E-3	8.0986E-5	3.3690E-4	2.4946E-5
5.6662E+1	2.4863E+1	2.5469E+0	3.4890E-2	1.8277E-3	8.9483E-5	3.3374E-4	2.2050E-5
5.8663E+1	2.4864E+1	2.4624E+0	3.4854E-2	1.8284E-3	9.6546E-5	3.1629E-4	2.7171E-5
6.0735E+1	2.4865E+1	2.3820E+0	3.5110E-2	1.8238E-3	9.2882E-5	4.1070E-4	3.1089E-5
6.2881E+1	2.4866E+1	2.3024E+0	3.5156E-2	1.8263E-3	9.1955E-5	4.1128E-4	2.3117E-5
6.5102E+1	2.4866E+1	2.2236E+0	3.5146E-2	1.8374E-3	9.2773E-5	3.5535E-4	2.0367E-5
6.7401E+1	2.4867E+1	2.1514E+0	3.4265E-2	1.7891E-3	9.2847E-5	3.5737E-4	2.2747E-5
6.9782E+1	2.4868E+1	2.0798E+0	3.5548E-2	1.8635E-3	8.8919E-5	3.3106E-4	4.4303E-5
7.2247E+1	2.4868E+1	2.0100E+0	3.5955E-2	1.8855E-3	9.2838E-5	3.3278E-4	1.9130E-5
7.4799E+1	2.4869E+1	1.9427E+0	3.3075E-2	1.7298E-3	8.7125E-5	3.3040E-4	2.7230E-5
7.7441E+1	2.4869E+1	1.8781E+0	3.5744E-2	1.8737E-3	8.4687E-5	3.3665E-4	2.4524E-5
8.0176E+1	2.4870E+1	1.8156E+0	3.3876E-2	1.7686E-3	1.4863E-4	3.3426E-4	2.6279E-5
8.3008E+1	2.4871E+1	1.7549E+0	3.5027E-2	1.8333E-3	1.3514E-4	3.2844E-4	2.1058E-5
8.5940E+1	2.4871E+1	1.6963E+0	3.4605E-2	1.8125E-3	3.8972E-5	3.4178E-4	2.9100E-5
8.8976E+1	2.4872E+1	1.6395E+0	3.4396E-2	1.8016E-3	1.2100E-4	3.1827E-4	3.7833E-5
9.2118E+1	2.4872E+1	1.5846E+0	3.4669E-2	1.8133E-3	1.1050E-4	3.3931E-4	3.5054E-5
9.5372E+1	2.4873E+1	1.5314E+0	3.4802E-2	1.8225E-3	8.8632E-5	3.3706E-4	1.5994E-5
9.8741E+1	2.4873E+1	1.4803E+0	3.4729E-2	1.8196E-3	9.7590E-5	3.2798E-4	2.7228E-5
1.0223E+2	2.4874E+1	1.4305E+0	3.4641E-2	1.8142E-3	9.4680E-5	3.3149E-4	2.8537E-5
1.0584E+2	2.4874E+1	1.3823E+0	3.4555E-2	1.8116E-3	9.6071E-5	3.2094E-4	1.4002E-5
1.0958E+2	2.4875E+1	1.3358E+0	3.4390E-2	1.8009E-3	8.9208E-5	3.2889E-4	5.2713E-5
1.1345E+2	2.4875E+1	1.2906E+0	3.4776E-2	1.8207E-3	7.8789E-5	3.3861E-4	4.7912E-5
1.1746E+2	2.4875E+1	1.2471E+0	3.3934E-2	1.7761E-3	7.5747E-5	3.3439E-4	3.4787E-5
1.2160E+2	2.4876E+1	1.2046E+0	3.5704E-2	1.8742E-3	7.4136E-5	3.2373E-4	2.8314E-5
1.2590E+2	2.4876E+1	1.1643E+0	3.5400E-2	1.8575E-3	9.7366E-5	3.2025E-4	1.2073E-5
1.3035E+2	2.4877E+1	1.1246E+0	3.4268E-2	1.7952E-3	1.0301E-4	3.2221E-4	3.1204E-5
1.3495E+2	2.4877E+1	1.0855E+0	3.3553E-2	1.7539E-3	9.0819E-5	3.3940E-4	2.9314E-5
1.3972E+2	2.4877E+1	1.0485E+0	3.4105E-2	1.7915E-3	9.5892E-5	2.9460E-4	2.6320E-5
1.4465E+2	2.4877E+1	1.0123E+0	3.5141E-2	1.8381E-3	1.1230E-4	3.4427E-4	2.9607E-5
1.4976E+2	2.4878E+1	9.7704E-1	3.3810E-2	1.7721E-3	8.2263E-5	3.1847E-4	2.7472E-5
1.5505E+2	2.4878E+1	9.4463E-1	3.4254E-2	1.7971E-3	9.8287E-5	3.1030E-4	1.0202E-5
1.6053E+2	2.4878E+1	9.1193E-1	3.4463E-2	1.8080E-3	7.7924E-5	3.1739E-4	2.3043E-5
1.6620E+2	2.4879E+1	8.7905E-1	3.3890E-2	1.7793E-3	9.5822E-5	2.9939E-4	7.5732E-6
1.7207E+2	2.4879E+1	8.4830E-1	3.3321E-2	1.7453E-3	1.0306E-4	3.1188E-4	4.7785E-5
1.7815E+2	2.4879E+1	8.1923E-1	3.4435E-2	1.8065E-3	7.8386E-5	3.1781E-4	2.0110E-5
1.8444E+2	2.4880E+1	7.8972E-1	3.4195E-2	1.7919E-3	7.7374E-5	3.2499E-4	3.6996E-5
1.9095E+2	2.4880E+1	7.6165E-1	3.4294E-2	1.7963E-3	7.9018E-5	3.2906E-4	4.5659E-5
1.9770E+2	2.4880E+1	7.3515E-1	3.3281E-2	1.7457E-3	7.8799E-5	3.0693E-4	2.5339E-5
2.0468E+2	2.4880E+1	7.0834E-1	3.4108E-2	1.7859E-3	9.4583E-5	3.2844E-4	3.0982E-5
2.1191E+2	2.4881E+1	6.8259E-1	3.3583E-2	1.7640E-3	9.4299E-5	2.8885E-4	4.4941E-5
2.1940E+2	2.4881E+1	6.5749E-1	3.3711E-2	1.7706E-3	1.0051E-4	2.9001E-4	3.3402E-5
2.2715E+2	2.4881E+1	6.3440E-1	3.3993E-2	1.7797E-3	1.1142E-4	3.2324E-4	2.0005E-5
2.3517E+2	2.4881E+1	6.0980E-1	3.3443E-2	1.7547E-3	1.0146E-4	2.9933E-4	2.1146E-5
2.4348E+2	2.4881E+1	5.8736E-1	3.2993E-2	1.7303E-3	9.4492E-5	3.0119E-4	2.3630E-5
2.5208E+2	2.4882E+1	5.6550E-1	3.2985E-2	1.7269E-3	1.0874E-4	3.1247E-4	3.7404E-5
2.6098E+2	2.4882E+1	5.4390E-1	3.2658E-2	1.7120E-3	8.8689E-5	3.0389E-4	2.6372E-5
2.7020E+2	2.4882E+1	5.2265E-1	3.2814E-2	1.7225E-3	8.2968E-5	2.9230E-4	4.1431E-5
2.7974E+2	2.4882E+1	5.0236E-1	3.3919E-2	1.7772E-3	1.2040E-4	3.1165E-4	1.6483E-5
2.8962E+2	2.4883E+1	4.8288E-1	3.2658E-2	1.7154E-3	7.2062E-5	2.8907E-4	2.2341E-5
2.9985E+2	2.4883E+1	4.6385E-1	3.2860E-2	1.7225E-3	1.0801E-4	3.0088E-4	2.1267E-5
3.1045E+2	2.4883E+1	4.4489E-1	3.2880E-2	1.7236E-3	8.7443E-5	3.0629E-4	3.4294E-5
3.2141E+2	2.4883E+1	4.2686E-1	3.2774E-2	1.7211E-3	8.3669E-5	2.8802E-4	3.4495E-5
3.3276E+2	2.4883E+1	4.0877E-1	3.2730E-2	1.7183E-3	1.0127E-4	2.8657E-4	1.9457E-5
3.4452E+2	2.4883E+1	3.9130E-1	3.2676E-2	1.7151E-3	1.0725E-4	2.8512E-4	2.5790E-5
3.5669E+2	2.4884E+1	3.7452E-1	3.2215E-2	1.6925E-3	7.6296E-5	2.8072E-4	2.9588E-5
3.6928E+2	2.4884E+1	3.5782E-1	3.2431E-2	1.7045E-3	9.4781E-5	2.7333E-4	2.8576E-5
3.8233E+2	2.4884E+1	3.4161E-1	3.1764E-2	1.6660E-3	1.0078E-4	2.8650E-4	2.1950E-5
3.9583E+2	2.4884E+1	3.2603E-1	3.2125E-2	1.6871E-3	1.0737E-4	2.7335E-4	3.3104E-5
4.0981E+2	2.4884E+1	3.1047E-1	3.1101E-2	1.6329E-3	9.2355E-5	2.7161E-4	3.1612E-5
4.2429E+2	2.4884E+1	2.9531E-1	3.1910E-2	1.6744E-3	8.9594E-5	2.8657E-4	2.4485E-5
4.3928E+2	2.4885E+1	2.8039E-1	3.1130E-2	1.6328E-3	7.4460E-5	2.8644E-4	3.3023E-5
4.5479E+2	2.4885E+1	2.6582E-1	3.1549E-2	1.6554E-3	8.0955E-5	2.8611E-4	2.3373E-5
4.7086E+2	2.4885E+1	2.5164E-1	3.1316E-2	1.6429E-3	1.0598E-4	2.7575E-4	3.8445E-5
4.8749E+2	2.4885E+1	2.3771E-1	3.1067E-2	1.6286E-3	9.8950E-5	2.8302E-4	3.4247E-5
5.0471E+2	2.4885E+1	2.2381E-1	3.0812E-2	1.6172E-3	1.0515E-4	2.6617E-4	3.7241E-5
5.2254E+2	2.4885E+1	2.1024E-1	3.0550E-2	1.6017E-3	1.0970E-4	2.7142E-4	4.3745E-5
5.4099E+2	2.4885E+1	1.9708E-1	3.0378E-2	1.5946E-3	8.9515E-5	2.6731E-4	3.3456E-5
5.6010E+2	2.4885E+1	1.8411E-1	3.0666E-2	1.6079E-3	1.0904E-4	2.7254E-4	4.2546E-5
5.7988E+2	2.4885E+1	1.7103E-1	3.0392E-2	1.5922E-3	9.8003E-5	2.8175E-4	3.8599E-5
6.0037E+2	2.4886E+1	1.5819E-1	3.0212E-2	1.5840E-3	1.0695E-4	2.6917E-4	4.1357E-5
6.2157E+2	2.4886E+1	1.4566E-1	2.9794E-2	1.5585E-3	1.0861E-4	2.8533E-4	3.5915E-5
6.4353E+2	2.4886E+1	1.3335E-1	2.9816E-2	1.5611E-3	1.1359E-4	2.7557E-4	3.6713E-5
6.6626E+2	2.4886E+1	1.2075E-1	3.0029E-2	1.5731E-3	1.1865E-4	2.7071E-4	3.5100E-5
6.8979E+2	2.4886E+1	1.0852E-1	2.9327E-2	1.5372E-3	1.1366E-4	2.6019E-4	3.6563E-5
7.1416E+2	2.4886E+1	9.6498E-2	2.9338E-2	1.5377E-3	1.1755E-4	2.5895E-4	3.6958E-5
7.3938E+2	2.4886E+1	8.4380E-2	2.9272E-2	1.5337E-3	1.0800E-4	2.6518E-4	3.9306E-5
7.6550E+2	2.4886E+1	7.2401E-2	2.9269E-2	1.5302E-3	1.1585E-4	2.8157E-4	3.3924E-5
7.9254E+2	2.4886E+1	6.0316E-2	2.9111E-2	1.5226E-3	1.1582E-4	2.7617E-4	3.5620E-5
8.2053E+2	2.4887E+1	4.8597E-2	2.9094E-2	1.5222E-3	1.0741E-4	2.7527E-4	4.3302E-5
8.4951E+2	2.4887E+1	3.6776E-2	2.8817E-2	1.5070E-3	1.2752E-4	2.6756E-4	4.2776E-5
8.7952E+2	2.4887E+1	2.4736E-2	2.8776E-2	1.5067E-3	1.0925E-4	2.6554E-4	3.6510E-5
9.1059E+2	2.4887E+1	1.2952E-2	2.8693E-2	1.5021E-3	1.1826E-4	2.6008E-4	4.9635E-5
9.4275E+2	2.4887E+1	1.0525E-3	2.8474E-2	1.4889E-3	1.1477E-4	2.6834E-4	5.2802E-5
9.7605E+2	2.4887E+1	-1.0969E-2	2.8312E-2	1.4764E-3	1.2886E-4	2.8159E-4	5.4570E-5
1.0105E+3	2.4887E+1	-2.2798E-2	2.8323E-2	1.4831E-3	1.2090E-4	2.5228E-4	5.0763E-5
1.0462E+3	2.4887E+1	-3.4842E-2	2.8293E-2	1.4798E-3	1.2552E-4	2.6095E-4	4.4496E-5
1.0832E+3	2.4887E+1	-4.7039E-2	2.8233E-2	1.4747E-3	1.2778E-4	2.6728E-4	5.9500E-5
1.1214E+3	2.4887E+1	-5.9010E-2	2.8049E-2	1.4672E-3	1.1729E-4	2.5868E-4	5.6808E-5
1.1610E+3	2.4887E+1	-7.1340E-2	2.8164E-2	1.4696E-3	1.3146E-4	2.7348E-4	5.4701E-5
1.2021E+3	2.4887E+1	-8.3624E-2	2.8170E-2	1.4730E-3	1.2824E-4	2.5502E-4	6.9072E-5
1.2445E+3	2.4887E+1	-9.5972E-2	2.7862E-2	1.4544E-3	1.3371E-4	2.6292E-4	6.7006E-5
1.2885E+3	2.4887E+1	-1.0877E-1	2.7950E-2	1.4585E-3	1.3850E-4	2.6385E-4	6.8985E-5
1.3340E+3	2.4887E+1	-1.2135E-1	2.7793E-2	1.4491E-3	1.3975E-4	2.7021E-4	5.9393E-5
1.3811E+3	2.4887E+1	-1.3458E-1	2.7699E-2	1.4439E-3	1.3188E-4	2.7389E-4	6.3157E-5
1.4299E+3	2.4887E+1	-1.4754E-1	2.7796E-2	1.4503E-3	1.4275E-4	2.6321E-4	5.6007E-5
1.4804E+3	2.4888E+1	-1.6078E-1	2.7707E-2	1.4450E-3	1.3292E-4	2.6665E-4	7.5554E-5
1.5327E+3	2.4888E+1	-1.7433E-1	2.7508E-2	1.4336E-3	1.4406E-4	2.6372E-4	7.4243E-5
1.5868E+3	2.4888E+1	-1.8813E-1	2.7619E-2	1.4404E-3	1.5058E-4	2.5563E-4	7.4664E-5
1.6429E+3	2.4888E+1	-2.0208E-1	2.7412E-2	1.4285E-3	1.5956E-4	2.5611E-4	6.8085E-5
1.7009E+3	2.4888E+1	-2.1634E-1	2.7581E-2	1.4374E-3	1.4527E-4	2.6158E-4	8.2384E-5
1.7610E+3	2.4888E+1	-2.3072E-1	2.7481E-2	1.4318E-3	1.5650E-4	2.5948E-4	7.0448E-5
1.8232E+3	2.4888E+1	-2.4551E-1	2.7521E-2	1.4321E-3	1.6706E-4	2.5973E-4	8.2627E-5
1.8876E+3	2.4888E+1	-2.6051E-1	2.7396E-2	1.4222E-3	1.6773E-4	2.7039E-4	9.8305E-5
1.9542E+3	2.4888E+1	-2.7594E-1	2.7490E-2	1.4297E-3	1.7149E-4	2.5759E-4	9.3098E-5
2.0233E+3	2.4888E+1	-2.9156E-1	2.7317E-2	1.4175E-3	1.8027E-4	2.6690E-4	9.1645E-5
2.0947E+3	2.4888E+1	-3.0793E-1	2.7336E-2	1.4169E-3	1.8310E-4	2.7344E-4	9.1471E-5
2.1687E+3	2.4888E+1	-3.2434E-1	2.7209E-2	1.4110E-3	1.7478E-4	2.6768E-4	1.0681E-4
2.2453E+3	2.4888E+1	-3.4115E-1	2.7311E-2	1.4134E-3	1.9616E-4	2.6986E-4	1.0735E-4
2.3246E+3	2.4888E+1	-3.5847E-1	2.7289E-2	1.4135E-3	1.9255E-4	2.6746E-4	1.0210E-4
2.4068E+3	2.4888E+1	-3.7625E-1	2.7411E-2	1.4180E-3	2.0286E-4	2.6865E-4	1.0969E-4
2.4918E+3	2.4888E+1	-3.9417E-1	2.7354E-2	1.4154E-3	1.9674E-4	2.6907E-4	1.1318E-4
2.5798E+3	2.4888E+1	-4.1286E-1	2.7246E-2	1.4101E-3	2.0343E-4	2.5608E-4	1.2303E-4
2.6709E+3	2.4888E+1	-4.3211E-1	2.7343E-2	1.4139E-3	2.0523E-4	2.6064E-4	1.2801E-4
2.7652E+3	2.4888E+1	-4.5168E-1	2.7286E-2	1.4109E-3	2.1441E-4	2.6005E-4	1.1111E-4
2.8629E+3	2.4888E+1	-4.7189E-1	2.7276E-2	1.4086E-3	2.1958E-4	2.6321E-4	1.1636E-4
2.9640E+3	2.4888E+1	-4.9281E-1	2.7249E-2	1.4037E-3	2.2815E-4	2.6855E-4	1.2820E-4
3.0687E+3	2.4888E+1	-5.1384E-1	2.6980E-2	1.3882E-3	2.3748E-4	2.6010E-4	1.3527E-4
3.1771E+3	2.4887E+1	-5.3587E-1	2.7334E-2	1.4060E-3	2.4190E-4	2.6821E-4	1.3074E-4
3.2894E+3	2.4887E+1	-5.5838E-1	2.7230E-2	1.3996E-3	2.4377E-4	2.6668E-4	1.3695E-4
3.4055E+3	2.4887E+1	-5.8172E-1	2.7466E-2	1.4100E-3	2.6390E-4	2.5935E-4	1.4059E-4
3.5258E+3	2.4887E+1	-6.0543E-1	2.7379E-2	1.4021E-3	2.6277E-4	2.6864E-4	1.5592E-4
3.6504E+3	2.4887E+1	-6.3024E-1	2.7208E-2	1.3967E-3	2.6102E-4	2.5509E-4	1.4359E-4
3.7793E+3	2.4887E+1	-6.5559E-1	2.7478E-2	1.4054E-3	2.8269E-4	2.5628E-4	1.6138E-4
3.9128E+3	2.4887E+1	-6.8166E-1	2.7402E-2	1.3985E-3	2.8590E-4	2.5404E-4	1.8119E-4
4.0510E+3	2.4887E+1	-7.0871E-1	2.7454E-2	1.3986E-3	3.0442E-4	2.5918E-4	1.6403E-4
4.1941E+3	2.4887E+1	-7.3643E-1	2.7361E-2	1.3888E-3	3.1084E-4	2.5447E-4	1.9626E-4
4.3422E+3	2.4887E+1	-7.6511E-1	2.7390E-2	1.3894E-3	3.1119E-4	2.6326E-4	1.9093E-4
4.4956E+3	2.4887E+1	-7.9469E-1	2.7310E-2	1.3853E-3	3.2308E-4	2.4962E-4	1.8681E-4
4.6544E+3	2.4887E+1	-8.2533E-1	2.7437E-2	1.3827E-3	3.4674E-4	2.6101E-4	2.0062E-4
4.8188E+3	2.4887E+1	-8.5666E-1	2.7412E-2	1.3777E-3	3.5325E-4	2.6367E-4	2.1084E-4
4.9890E+3	2.4887E+1	-8.8903E-1	2.7552E-2	1.3840E-3	3.6256E-4	2.5893E-4	2.1130E-4
5.1652E+3	2.4887E+1	-9.2257E-1	2.7527E-2	1.3795E-3	3.7600E-4	2.5975E-4	2.0716E-4
5.3477E+3	2.4886E+1	-9.5721E-1	2.7610E-2	1.3817E-3	3.8446E-4	2.5196E-4	2.1752E-4
5.5366E+3	2.4886E+1	-9.9291E-1	2.7562E-2	1.3681E-3	4.0357E-4	2.6445E-4	2.3629E-4
5.7321E+3	2.4886E+1	-1.0299E+0	2.7723E-2	1.3762E-3	4.0977E-4	2.6342E-4	2.3332E-4
5.9346E+3	2.4886E+1	-1.0678E+0	2.7750E-2	1.3752E-3	4.1787E-4	2.5251E-4	2.4571E-4
6.1442E+3	2.4886E+1	-1.1074E+0	2.7935E-2	1.3726E-3	4.4454E-4	2.6351E-4	2.6111E-4
6.3613E+3	2.4886E+1	-1.1480E+0	2.7937E-2	1.3660E-3	4.6506E-4	2.6145E-4	2.6280E-4
6.5859E+3	2.4886E+1	-1.1901E+0	2.7975E-2	1.3564E-3	4.9119E-4	2.5840E-4	2.7896E-4
6.8186E+3	2.4886E+1	-1.2335E+0	2.7851E-2	1.3480E-3	4.9541E-4	2.5073E-4	2.8430E-4
7.0594E+3	2.4886E+1	-1.2783E+0	2.7980E-2	1.3416E-3	5.2231E-4	2.6283E-4	2.9130E-4
7.3088E+3	2.4886E+1	-1.3248E+0	2.8228E-2	1.3455E-3	5.3570E-4	2.7386E-4	3.0686E-4
7.5669E+3	2.4885E+1	-1.3726E+0	2.8434E-2	1.3499E-3	5.5977E-4	2.5263E-4	3.1704E-4
7.8342E+3	2.4885E+1	-1.4222E+0	2.8343E-2	1.3360E-3	5.7394E-4	2.5362E-4	3.2649E-4
8.1109E+3	2.4885E+1	-1.4735E+0	2.8631E-2	1.3352E-3	6.1736E-4	2.5671E-4	3.1951E-4
8.3974E+3	2.4885E+1	-1.5264E+0	2.8729E-2	1.3300E-3	6.3030E-4	2.4844E-4	3.4665E-4
8.6940E+3	2.4885E+1	-1.5814E+0	2.8981E-2	1.3332E-3	6.4954E-4	2.5616E-4	3.5272E-4
9.0011E+3	2.4885E+1	-1.6378E+0	2.9008E-2	1.3137E-3	6.8255E-4	2.4977E-4	3.7442E-4
9.3191E+3	2.4885E+1	-1.6966E+0	2.9288E-2	1.3082E-3	7.0966E-4	2.5880E-4	3.9840E-4
9.6482E+3	2.4884E+1	-1.7571E+0	2.9413E-2	1.2991E-3	7.4456E-4	2.5713E-4	3.9210E-4
9.9890E+3	2.4884E+1	-1.8198E+0	2.9800E-2	1.3018E-3	7.7806E-4	2.5483E-4	4.0265E-4
1.0342E+4	2.4884E+1	-1.8846E+0	3.0134E-2	1.2949E-3	8.1956E-4	2.5750E-4	4.1153E-4
1.0707E+4	2.4884E+1	-1.9517E+0	2.9902E-2	1.2834E-3	8.4104E-4	8.1131E-5	4.2823E-4
1.1085E+4	2.4884E+1	-2.0212E+0	3.0783E-2	1.2728E-3	9.0105E-4	2.4149E-4	4.5490E-4
1.1477E+4	2.4884E+1	-2.0931E+0	3.1248E-2	1.2641E-3	9.3532E-4	2.9817E-4	4.6663E-4
1.1882E+4	2.4884E+1	-2.1675E+0	3.1521E-2	1.2560E-3	9.7711E-4	2.5125E-4	4.8286E-4
1.2302E+4	2.4884E+1	-2.2446E+0	3.1994E-2	1.2469E-3	1.0260E-3	2.5723E-4	4.9036E-4
1.2736E+4	2.4883E+1	-2.3244E+0	3.2457E-2	1.2370E-3	1.0795E-3	2.5290E-4	4.8977E-4
1.3186E+4	2.4883E+1	-2.4071E+0	3.3019E-2	1.2172E-3	1.1350E-3	2.5604E-4	5.1871E-4
1.3652E+4	2.4883E+1	-2.4926E+0	3.3716E-2	1.2064E-3	1.1918E-3	2.4411E-4	5.4918E-4
1.4134E+4	2.4883E+1	-2.5813E+0	3.4606E-2	1.2030E-3	1.2510E-3	2.5433E-4	5.7767E-4
1.4634E+4	2.4883E+1	-2.6733E+0	3.5343E-2	1.1828E-3	1.3211E-3	2.5569E-4	5.8981E-4
1.5151E+4	2.4883E+1	-2.7684E+0	3.6386E-2	1.1696E-3	1.4003E-3	2.5414E-4	6.1450E-4
1.5686E+4	2.4883E+1	-2.8668E+0	3.6874E-2	1.1384E-3	1.4621E-3	2.4418E-4	6.1642E-4
1.6240E+4	2.4883E+1	-2.9691E+0	3.8480E-2	1.1322E-3	1.5641E-3	2.6764E-4	6.4665E-4
1.6813E+4	2.4883E+1	-3.0751E+0	3.9431E-2	1.0926E-3	1.6515E-3	2.5064E-4	6.6761E-4
1.7407E+4	2.4883E+1	-3.1850E+0	4.0905E-2	1.0931E-3	1.7429E-3	2.6939E-4	6.7964E-4
1.8022E+4	2.4883E+1	-3.2992E+0	4.2661E-2	1.0660E-3	1.8638E-3	2.5688E-4	7.1374E-4
1.8659E+4	2.4883E+1	-3.4175E+0	4.3997E-2	1.0339E-3	1.9723E-3	2.7249E-4	6.9468E-4
1.9318E+4	2.4883E+1	-3.5403E+0	4.5526E-2	1.0255E-3	2.1011E-3	2.6378E-4	6.0768E-4
2.0000E+4	2.4883E+1	-3.6680E+0	4.5969E-2	9.8278E-4	2.2315E-3	2.7152E-4	NaN
