%	Date:	2006-06-01	Time:	02:54:21
%	Sampling frequency		[Hz]:	199000
%	Generator amplitude		[V]:	0.64600
%	Settle time		[s]:	0.025000
%	Settle cycles:			5
%	Integration time		[s]:	0.025000
%	Integration cycles:			5
% Freq.	Amplitude	Phase	THD	HD 2	HD 3	HD 4	HD 5
% [Hz]	[dB]	[deg]	[%]	[EU RMS]	[EU RMS]	[EU RMS]	[EU RMS]
2.6098E+2	2.4883E+1	5.4347E-1	3.2920E-2	2.5324E-3	1.5583E-4	4.1526E-4	3.0101E-5
2.7020E+2	2.4883E+1	5.2220E-1	3.3696E-2	2.5876E-3	1.3172E-4	4.5832E-4	5.3770E-5
2.7974E+2	2.4884E+1	5.0203E-1	3.3107E-2	2.5436E-3	1.5414E-4	4.3772E-4	3.1253E-5
2.8962E+2	2.4884E+1	4.8250E-1	3.2441E-2	2.4911E-3	1.3980E-4	4.3832E-4	4.7651E-5
2.9985E+2	2.4884E+1	4.6354E-1	3.3047E-2	2.5391E-3	1.4794E-4	4.3716E-4	4.3607E-5
3.1045E+2	2.4884E+1	4.4473E-1	3.2977E-2	2.5363E-3	1.5129E-4	4.1911E-4	4.3493E-5
3.2141E+2	2.4884E+1	4.2633E-1	3.2787E-2	2.5209E-3	1.4532E-4	4.2425E-4	4.0570E-5
3.3276E+2	2.4884E+1	4.0833E-1	3.2556E-2	2.5020E-3	1.4456E-4	4.2664E-4	4.6109E-5
3.4452E+2	2.4885E+1	3.9117E-1	3.2714E-2	2.5151E-3	1.5902E-4	4.1930E-4	3.5111E-5
3.5669E+2	2.4885E+1	3.7396E-1	3.2144E-2	2.4731E-3	1.3752E-4	4.0692E-4	4.2891E-5
3.6928E+2	2.4885E+1	3.5763E-1	3.2214E-2	2.4745E-3	1.5490E-4	4.2495E-4	4.9124E-5
3.8233E+2	2.4885E+1	3.4144E-1	3.1665E-2	2.4308E-3	1.2681E-4	4.3545E-4	4.2143E-5
3.9583E+2	2.4885E+1	3.2548E-1	3.1886E-2	2.4486E-3	1.4740E-4	4.2746E-4	4.3102E-5
4.0981E+2	2.4885E+1	3.0998E-1	3.1483E-2	2.4179E-3	1.4128E-4	4.2161E-4	4.5208E-5
4.2429E+2	2.4885E+1	2.9496E-1	3.1615E-2	2.4307E-3	1.4886E-4	4.0418E-4	5.4885E-5
4.3928E+2	2.4886E+1	2.8017E-1	3.1463E-2	2.4187E-3	1.5361E-4	4.0290E-4	4.8572E-5
4.5479E+2	2.4886E+1	2.6555E-1	3.1518E-2	2.4216E-3	1.3658E-4	4.1872E-4	4.1332E-5
4.7086E+2	2.4886E+1	2.5131E-1	3.1388E-2	2.4119E-3	1.4532E-4	4.1138E-4	4.6935E-5
4.8749E+2	2.4886E+1	2.3745E-1	3.1336E-2	2.4058E-3	1.5490E-4	4.1980E-4	4.5445E-5
5.0471E+2	2.4886E+1	2.2358E-1	3.1020E-2	2.3800E-3	1.6250E-4	4.1980E-4	5.1779E-5
5.2254E+2	2.4886E+1	2.1007E-1	3.0632E-2	2.3531E-3	1.5517E-4	3.9850E-4	6.1356E-5
5.4099E+2	2.4886E+1	1.9661E-1	3.0562E-2	2.3474E-3	1.5872E-4	3.9940E-4	5.1383E-5
5.6010E+2	2.4886E+1	1.8356E-1	3.0516E-2	2.3438E-3	1.5652E-4	4.0076E-4	4.4486E-5
5.7988E+2	2.4887E+1	1.7079E-1	3.0042E-2	2.3070E-3	1.6331E-4	3.9258E-4	4.7044E-5
6.0037E+2	2.4887E+1	1.5795E-1	3.0132E-2	2.3118E-3	1.5587E-4	4.0883E-4	5.2895E-5
6.2157E+2	2.4887E+1	1.4544E-1	2.9938E-2	2.2971E-3	1.6648E-4	4.0079E-4	4.9276E-5
6.4353E+2	2.4887E+1	1.3293E-1	2.9755E-2	2.2818E-3	1.6262E-4	4.0560E-4	5.6959E-5
6.6626E+2	2.4887E+1	1.2051E-1	2.9540E-2	2.2672E-3	1.6760E-4	3.8988E-4	5.0731E-5
6.8979E+2	2.4887E+1	1.0823E-1	2.9736E-2	2.2802E-3	1.5975E-4	4.0753E-4	5.3105E-5
7.1416E+2	2.4887E+1	9.6067E-2	2.9370E-2	2.2532E-3	1.7094E-4	3.8962E-4	6.2739E-5
7.3938E+2	2.4887E+1	8.4012E-2	2.9428E-2	2.2571E-3	1.7454E-4	3.9424E-4	4.9670E-5
7.6550E+2	2.4887E+1	7.1988E-2	2.9276E-2	2.2446E-3	1.7484E-4	3.9499E-4	5.8639E-5
7.9254E+2	2.4887E+1	6.0038E-2	2.8926E-2	2.2172E-3	1.8186E-4	3.9023E-4	5.1553E-5
8.2053E+2	2.4888E+1	4.8157E-2	2.9064E-2	2.2250E-3	1.7950E-4	4.0907E-4	5.4658E-5
8.4951E+2	2.4888E+1	3.6330E-2	2.8926E-2	2.2173E-3	1.7968E-4	3.9117E-4	4.6974E-5
8.7952E+2	2.4888E+1	2.4314E-2	2.8826E-2	2.2100E-3	1.8511E-4	3.8316E-4	6.2596E-5
9.1059E+2	2.4888E+1	1.2542E-2	2.8790E-2	2.2035E-3	1.8918E-4	4.0061E-4	6.6554E-5
9.4275E+2	2.4888E+1	5.5200E-4	2.8567E-2	2.1893E-3	1.7687E-4	3.8825E-4	5.6514E-5
9.7605E+2	2.4888E+1	-1.1355E-2	2.8593E-2	2.1895E-3	1.7979E-4	3.9755E-4	5.4816E-5
1.0105E+3	2.4888E+1	-2.3165E-2	2.8567E-2	2.1871E-3	1.8890E-4	3.9305E-4	6.8185E-5
1.0462E+3	2.4888E+1	-3.5189E-2	2.8388E-2	2.1722E-3	1.9012E-4	3.9595E-4	6.7449E-5
1.0832E+3	2.4888E+1	-4.7126E-2	2.8335E-2	2.1702E-3	1.8702E-4	3.8588E-4	6.5070E-5
1.1214E+3	2.4888E+1	-5.9464E-2	2.8157E-2	2.1542E-3	1.9336E-4	3.9165E-4	7.0852E-5
1.1610E+3	2.4888E+1	-7.1606E-2	2.8027E-2	2.1446E-3	1.9311E-4	3.8907E-4	6.1380E-5
1.2021E+3	2.4888E+1	-8.3943E-2	2.7816E-2	2.1291E-3	1.9114E-4	3.8134E-4	6.9829E-5
1.2445E+3	2.4888E+1	-9.6319E-2	2.8061E-2	2.1463E-3	1.8667E-4	3.9599E-4	7.1425E-5
1.2885E+3	2.4888E+1	-1.0911E-1	2.7957E-2	2.1380E-3	2.0570E-4	3.8552E-4	7.6500E-5
1.3340E+3	2.4888E+1	-1.2179E-1	2.7974E-2	2.1374E-3	1.9901E-4	4.0138E-4	6.8601E-5
1.3811E+3	2.4888E+1	-1.3469E-1	2.7656E-2	2.1147E-3	1.9731E-4	3.8702E-4	7.3046E-5
1.4299E+3	2.4888E+1	-1.4775E-1	2.7693E-2	2.1160E-3	2.0617E-4	3.9192E-4	7.1338E-5
1.4804E+3	2.4888E+1	-1.6122E-1	2.7776E-2	2.1222E-3	2.0651E-4	3.9321E-4	7.4255E-5
1.5327E+3	2.4888E+1	-1.7464E-1	2.7734E-2	2.1198E-3	2.1090E-4	3.8314E-4	8.6222E-5
