%	Date:	2006-06-01	Time:	02:53:03
%	Sampling frequency		[Hz]:	199000
%	Generator amplitude		[V]:	0.52800
%	Settle time		[s]:	0.025000
%	Settle cycles:			5
%	Integration time		[s]:	0.025000
%	Integration cycles:			5
% Freq.	Amplitude	Phase	THD	HD 2	HD 3	HD 4	HD 5
% [Hz]	[dB]	[deg]	[%]	[EU RMS]	[EU RMS]	[EU RMS]	[EU RMS]
2.0000E+1	2.4810E+1	7.0206E+0	3.5392E-2	2.2170E-3	8.3965E-5	4.2597E-4	2.8091E-5
2.0706E+1	2.4814E+1	6.7871E+0	3.5579E-2	2.2283E-3	1.0739E-4	4.2373E-4	4.0860E-5
2.1438E+1	2.4817E+1	6.5613E+0	3.5891E-2	2.2501E-3	9.8437E-5	4.1823E-4	3.8035E-5
2.2195E+1	2.4820E+1	6.3430E+0	3.7722E-2	2.3678E-3	1.0757E-4	4.2332E-4	3.3016E-5
2.2979E+1	2.4823E+1	6.1320E+0	3.9333E-2	2.4728E-3	9.6611E-5	4.2284E-4	3.5870E-5
2.3791E+1	2.4825E+1	5.9281E+0	3.2350E-2	2.0179E-3	1.0039E-4	4.2641E-4	2.9564E-5
2.4631E+1	2.4828E+1	5.7310E+0	4.0046E-2	2.5176E-3	1.0489E-4	4.2884E-4	3.3713E-5
2.5501E+1	2.4830E+1	5.5403E+0	3.0509E-2	1.9010E-3	1.0527E-4	4.0868E-4	3.3758E-5
2.6402E+1	2.4833E+1	5.3561E+0	3.3136E-2	2.0718E-3	1.0591E-4	4.1211E-4	2.9800E-5
2.7334E+1	2.4835E+1	5.1780E+0	3.9561E-2	2.4879E-3	1.0709E-4	4.1812E-4	3.5831E-5
2.8300E+1	2.4837E+1	5.0057E+0	3.5784E-2	2.2430E-3	1.0743E-4	4.1734E-4	3.1885E-5
2.9299E+1	2.4839E+1	4.8393E+0	3.6093E-2	2.2605E-3	1.0512E-4	4.1473E-4	1.2320E-4
3.0334E+1	2.4841E+1	4.6784E+0	3.5110E-2	2.1957E-3	1.0967E-4	4.1245E-4	1.4069E-4
3.1406E+1	2.4843E+1	4.5229E+0	3.5232E-2	2.2063E-3	1.0126E-4	4.1556E-4	8.6365E-5
3.2515E+1	2.4844E+1	4.3726E+0	3.5318E-2	2.2146E-3	9.8259E-5	4.0909E-4	3.3932E-5
3.3664E+1	2.4846E+1	4.2273E+0	3.5120E-2	2.2013E-3	9.9539E-5	4.1134E-4	2.9330E-5
