%	Date:	2006-06-01	Time:	03:40:27
%	Sampling frequency		[Hz]:	199000
%	Generator amplitude		[V]:	0.36800
%	Settle time		[s]:	0.025000
%	Settle cycles:			5
%	Integration time		[s]:	0.025000
%	Integration cycles:			5
% Freq.	Amplitude	Phase	THD	HD 2	HD 3	HD 4	HD 5
% [Hz]	[dB]	[deg]	[%]	[EU RMS]	[EU RMS]	[EU RMS]	[EU RMS]
7.2247E+1	2.4869E+1	1.9925E+0	2.7633E-2	1.2238E-3	8.0660E-5	9.0521E-5	2.4406E-5
7.4799E+1	2.4869E+1	1.9256E+0	2.7037E-2	1.1974E-3	7.5115E-5	9.1718E-5	2.5466E-5
7.7441E+1	2.4870E+1	1.8616E+0	2.8420E-2	1.2597E-3	7.2201E-5	8.9032E-5	2.3207E-5
8.0176E+1	2.4870E+1	1.7995E+0	2.7816E-2	1.2309E-3	1.0262E-4	8.5088E-5	1.6341E-5
8.3008E+1	2.4871E+1	1.7394E+0	2.7573E-2	1.2222E-3	5.8417E-5	9.5721E-5	1.4725E-5
8.5940E+1	2.4871E+1	1.6812E+0	2.8136E-2	1.2457E-3	8.2136E-5	9.7521E-5	2.6135E-5
8.8976E+1	2.4872E+1	1.6250E+0	2.7497E-2	1.2162E-3	9.6623E-5	9.5336E-5	2.7161E-5
9.2118E+1	2.4872E+1	1.5704E+0	2.7647E-2	1.2244E-3	8.2079E-5	9.0956E-5	1.7017E-5
9.5372E+1	2.4873E+1	1.5179E+0	2.7866E-2	1.2342E-3	7.5022E-5	9.5887E-5	2.4281E-5
9.8741E+1	2.4873E+1	1.4668E+0	2.7655E-2	1.2254E-3	7.7038E-5	8.7465E-5	1.7589E-5
1.0223E+2	2.4874E+1	1.4177E+0	2.7697E-2	1.2260E-3	8.6739E-5	9.7051E-5	1.2520E-5
1.0584E+2	2.4874E+1	1.3697E+0	2.7629E-2	1.2229E-3	9.6169E-5	8.5911E-5	2.0772E-5
1.0958E+2	2.4875E+1	1.3237E+0	2.7347E-2	1.2118E-3	7.0020E-5	8.9913E-5	1.8783E-5
1.1345E+2	2.4875E+1	1.2791E+0	2.7914E-2	1.2371E-3	7.9209E-5	8.4587E-5	1.3447E-5
1.1746E+2	2.4875E+1	1.2360E+0	2.7173E-2	1.2029E-3	8.3409E-5	9.3556E-5	1.8546E-5
1.2160E+2	2.4876E+1	1.1937E+0	2.7443E-2	1.2146E-3	8.8408E-5	9.3166E-5	2.0829E-5
1.2590E+2	2.4876E+1	1.1535E+0	2.6985E-2	1.1947E-3	8.3780E-5	8.9654E-5	2.4443E-5
1.3035E+2	2.4876E+1	1.1142E+0	2.6612E-2	1.1777E-3	8.5927E-5	9.3936E-5	1.3616E-5
1.3495E+2	2.4877E+1	1.0759E+0	2.7237E-2	1.2064E-3	8.4896E-5	8.2871E-5	2.1373E-5
1.3972E+2	2.4877E+1	1.0393E+0	2.7159E-2	1.2023E-3	8.3444E-5	9.2216E-5	2.3848E-5
1.4465E+2	2.4878E+1	1.0031E+0	2.7758E-2	1.2292E-3	8.3508E-5	9.1743E-5	2.2584E-5
1.4976E+2	2.4878E+1	9.6862E-1	2.6775E-2	1.1847E-3	9.3640E-5	8.8984E-5	1.6722E-5
1.5505E+2	2.4878E+1	9.3581E-1	2.7350E-2	1.2103E-3	8.8340E-5	9.5130E-5	2.1482E-5
1.6053E+2	2.4878E+1	9.0318E-1	2.7509E-2	1.2183E-3	8.1953E-5	9.0012E-5	2.1425E-5
1.6620E+2	2.4879E+1	8.7152E-1	2.6952E-2	1.1936E-3	9.1355E-5	7.7793E-5	1.9540E-5
1.7207E+2	2.4879E+1	8.4078E-1	2.6451E-2	1.1717E-3	8.5446E-5	7.7125E-5	1.4816E-5
1.7815E+2	2.4879E+1	8.1201E-1	2.7398E-2	1.2124E-3	9.5221E-5	8.8462E-5	2.6995E-5
1.8444E+2	2.4880E+1	7.8271E-1	2.7591E-2	1.2205E-3	9.7487E-5	9.5359E-5	1.8823E-5
1.9095E+2	2.4880E+1	7.5511E-1	2.7588E-2	1.2214E-3	9.7431E-5	7.7303E-5	2.7075E-5
1.9770E+2	2.4880E+1	7.2859E-1	2.6399E-2	1.1681E-3	9.7235E-5	8.3436E-5	1.2774E-5
2.0468E+2	2.4880E+1	7.0195E-1	2.6979E-2	1.1946E-3	8.4783E-5	8.5974E-5	2.6198E-5
2.1191E+2	2.4881E+1	6.7658E-1	2.7123E-2	1.2006E-3	8.3285E-5	9.4932E-5	1.6168E-5
2.1940E+2	2.4881E+1	6.5209E-1	2.6468E-2	1.1712E-3	9.3950E-5	8.4350E-5	2.2162E-5
2.2715E+2	2.4881E+1	6.2866E-1	2.7267E-2	1.2078E-3	8.3780E-5	8.5064E-5	1.6047E-5
2.3517E+2	2.4881E+1	6.0481E-1	2.6100E-2	1.1550E-3	8.7085E-5	8.7585E-5	1.9919E-5
2.4348E+2	2.4881E+1	5.8205E-1	2.6203E-2	1.1601E-3	8.4052E-5	8.5827E-5	1.5659E-5
2.5208E+2	2.4882E+1	5.6040E-1	2.6295E-2	1.1644E-3	8.4021E-5	8.2595E-5	1.8437E-5
2.6098E+2	2.4882E+1	5.3886E-1	2.5940E-2	1.1494E-3	7.9917E-5	7.2267E-5	2.3691E-5
2.7020E+2	2.4882E+1	5.1810E-1	2.6444E-2	1.1707E-3	8.5054E-5	8.5661E-5	2.3488E-5
2.7974E+2	2.4882E+1	4.9824E-1	2.6490E-2	1.1737E-3	7.6323E-5	8.0867E-5	2.3962E-5
2.8962E+2	2.4883E+1	4.7904E-1	2.5728E-2	1.1393E-3	8.3443E-5	7.5868E-5	2.9809E-5
2.9985E+2	2.4883E+1	4.6012E-1	2.6068E-2	1.1556E-3	6.8741E-5	7.3676E-5	2.9782E-5
3.1045E+2	2.4883E+1	4.4137E-1	2.5886E-2	1.1463E-3	8.3523E-5	7.7567E-5	2.8239E-5
3.2141E+2	2.4883E+1	4.2336E-1	2.6003E-2	1.1516E-3	9.0402E-5	6.8540E-5	2.7109E-5
3.3276E+2	2.4883E+1	4.0567E-1	2.5768E-2	1.1398E-3	8.5228E-5	9.3231E-5	2.4168E-5
3.4452E+2	2.4883E+1	3.8838E-1	2.5717E-2	1.1386E-3	8.6898E-5	7.5653E-5	2.7814E-5
3.5669E+2	2.4883E+1	3.7163E-1	2.5631E-2	1.1344E-3	8.9851E-5	7.9219E-5	2.3033E-5
3.6928E+2	2.4884E+1	3.5536E-1	2.5757E-2	1.1411E-3	8.0610E-5	7.2991E-5	2.2901E-5
3.8233E+2	2.4884E+1	3.3920E-1	2.5162E-2	1.1138E-3	8.5822E-5	7.7930E-5	2.3716E-5
3.9583E+2	2.4884E+1	3.2364E-1	2.5120E-2	1.1122E-3	8.6022E-5	7.2864E-5	2.5923E-5
4.0981E+2	2.4884E+1	3.0845E-1	2.4919E-2	1.1036E-3	8.6487E-5	6.6765E-5	2.3362E-5
4.2429E+2	2.4884E+1	2.9354E-1	2.4428E-2	1.0825E-3	7.3558E-5	6.8921E-5	2.2842E-5
4.3928E+2	2.4884E+1	2.7884E-1	2.4744E-2	1.0953E-3	9.4095E-5	6.4527E-5	2.1016E-5
4.5479E+2	2.4884E+1	2.6451E-1	2.4446E-2	1.0826E-3	8.1578E-5	7.0290E-5	2.1747E-5
4.7086E+2	2.4885E+1	2.5041E-1	2.4464E-2	1.0827E-3	8.9748E-5	6.9909E-5	2.7051E-5
4.8749E+2	2.4885E+1	2.3672E-1	2.4261E-2	1.0749E-3	7.6244E-5	6.9652E-5	1.3943E-5
5.0471E+2	2.4885E+1	2.2282E-1	2.4173E-2	1.0700E-3	8.6579E-5	7.2207E-5	1.6375E-5
5.2254E+2	2.4885E+1	2.0969E-1	2.3962E-2	1.0613E-3	8.4225E-5	6.2191E-5	1.8014E-5
5.4099E+2	2.4885E+1	1.9647E-1	2.3821E-2	1.0546E-3	8.9041E-5	6.1494E-5	2.1985E-5
5.6010E+2	2.4885E+1	1.8373E-1	2.3733E-2	1.0491E-3	9.5447E-5	7.6524E-5	2.2772E-5
5.7988E+2	2.4885E+1	1.7062E-1	2.3522E-2	1.0402E-3	8.3211E-5	8.0106E-5	3.2875E-5
6.0037E+2	2.4885E+1	1.5825E-1	2.3384E-2	1.0347E-3	8.9272E-5	6.7791E-5	1.8213E-5
6.2157E+2	2.4886E+1	1.4580E-1	2.3292E-2	1.0312E-3	8.3766E-5	6.5572E-5	1.7301E-5
6.4353E+2	2.4886E+1	1.3348E-1	2.2912E-2	1.0126E-3	9.5563E-5	7.2482E-5	2.0071E-5
6.6626E+2	2.4886E+1	1.2126E-1	2.3071E-2	1.0206E-3	9.4721E-5	5.8787E-5	2.5683E-5
6.8979E+2	2.4886E+1	1.0936E-1	2.2669E-2	1.0028E-3	8.8114E-5	6.2303E-5	2.9885E-5
7.1416E+2	2.4886E+1	9.7251E-2	2.2685E-2	1.0040E-3	7.7621E-5	6.9123E-5	2.9836E-5
7.3938E+2	2.4886E+1	8.5251E-2	2.2556E-2	9.9729E-4	9.2096E-5	6.5582E-5	2.7387E-5
7.6550E+2	2.4886E+1	7.3502E-2	2.2533E-2	9.9647E-4	9.0853E-5	6.6936E-5	1.9333E-5
7.9254E+2	2.4886E+1	6.1646E-2	2.2317E-2	9.8669E-4	9.1450E-5	6.4485E-5	2.8161E-5
8.2053E+2	2.4886E+1	5.0041E-2	2.2212E-2	9.8057E-4	1.0596E-4	6.3792E-5	2.8007E-5
8.4951E+2	2.4886E+1	3.8379E-2	2.2034E-2	9.7342E-4	9.7091E-5	6.5551E-5	2.6620E-5
8.7952E+2	2.4887E+1	2.6789E-2	2.2033E-2	9.7340E-4	9.5662E-5	6.8044E-5	2.4566E-5
9.1059E+2	2.4887E+1	1.5057E-2	2.1716E-2	9.5960E-4	9.3700E-5	6.2965E-5	2.9291E-5
9.4275E+2	2.4887E+1	3.2870E-3	2.1554E-2	9.5273E-4	8.7450E-5	6.2984E-5	3.5720E-5
9.7605E+2	2.4887E+1	-8.4384E-3	2.1454E-2	9.4735E-4	9.8536E-5	6.4945E-5	2.4546E-5
1.0105E+3	2.4887E+1	-2.0157E-2	2.1579E-2	9.5185E-4	1.0619E-4	6.5080E-5	3.4021E-5
1.0462E+3	2.4887E+1	-3.1976E-2	2.1671E-2	9.5701E-4	9.6181E-5	7.0963E-5	2.0482E-5
1.0832E+3	2.4887E+1	-4.3807E-2	2.1521E-2	9.4956E-4	1.0541E-4	6.3243E-5	3.1670E-5
1.1214E+3	2.4887E+1	-5.5844E-2	2.1289E-2	9.3912E-4	1.0155E-4	7.0768E-5	2.8166E-5
1.1610E+3	2.4887E+1	-6.7959E-2	2.1128E-2	9.3207E-4	9.9247E-5	7.0712E-5	3.0148E-5
1.2021E+3	2.4887E+1	-8.0161E-2	2.1224E-2	9.3474E-4	1.1419E-4	6.6169E-5	3.8476E-5
1.2445E+3	2.4887E+1	-9.2457E-2	2.1106E-2	9.3177E-4	9.5588E-5	6.1370E-5	4.0318E-5
1.2885E+3	2.4887E+1	-1.0488E-1	2.1021E-2	9.2750E-4	9.6705E-5	6.8842E-5	3.5291E-5
1.3340E+3	2.4887E+1	-1.1737E-1	2.0679E-2	9.1039E-4	1.0648E-4	7.3457E-5	4.3062E-5
1.3811E+3	2.4887E+1	-1.3004E-1	2.0811E-2	9.1791E-4	1.0256E-4	6.0421E-5	3.8726E-5
1.4299E+3	2.4887E+1	-1.4291E-1	2.0767E-2	9.1395E-4	1.1094E-4	7.1784E-5	4.2524E-5
1.4804E+3	2.4887E+1	-1.5604E-1	2.0762E-2	9.1547E-4	1.0530E-4	5.9701E-5	3.8121E-5
1.5327E+3	2.4887E+1	-1.6909E-1	2.0464E-2	9.0064E-4	1.1691E-4	5.5658E-5	4.3827E-5
1.5868E+3	2.4887E+1	-1.8273E-1	2.0573E-2	9.0503E-4	1.1146E-4	7.6289E-5	3.7509E-5
1.6429E+3	2.4888E+1	-1.9648E-1	2.0663E-2	9.0990E-4	1.1028E-4	6.6291E-5	3.9148E-5
1.7009E+3	2.4888E+1	-2.1056E-1	2.0449E-2	9.0034E-4	1.1418E-4	6.1639E-5	3.4073E-5
1.7610E+3	2.4888E+1	-2.2479E-1	2.0427E-2	8.9780E-4	1.1120E-4	7.4321E-5	5.4115E-5
1.8232E+3	2.4888E+1	-2.3943E-1	2.0376E-2	8.9578E-4	1.1724E-4	6.9220E-5	4.1569E-5
1.8876E+3	2.4888E+1	-2.5409E-1	2.0279E-2	8.9190E-4	1.1224E-4	6.4783E-5	5.1584E-5
1.9542E+3	2.4888E+1	-2.6940E-1	2.0096E-2	8.8312E-4	1.1881E-4	6.6383E-5	4.3330E-5
2.0233E+3	2.4888E+1	-2.8474E-1	2.0398E-2	8.9602E-4	1.2403E-4	6.2527E-5	4.8754E-5
2.0947E+3	2.4888E+1	-3.0047E-1	2.0220E-2	8.8663E-4	1.3409E-4	5.9676E-5	4.9927E-5
2.1687E+3	2.4888E+1	-3.1671E-1	2.0217E-2	8.8707E-4	1.2766E-4	6.3878E-5	5.1410E-5
2.2453E+3	2.4888E+1	-3.3320E-1	2.0259E-2	8.8878E-4	1.3031E-4	6.0266E-5	5.2301E-5
2.3246E+3	2.4888E+1	-3.5032E-1	2.0128E-2	8.8319E-4	1.3154E-4	5.8802E-5	4.5221E-5
2.4068E+3	2.4888E+1	-3.6761E-1	2.0091E-2	8.8025E-4	1.3348E-4	6.8521E-5	5.0582E-5
2.4918E+3	2.4888E+1	-3.8560E-1	2.0125E-2	8.8123E-4	1.3441E-4	7.2459E-5	5.2078E-5
2.5798E+3	2.4888E+1	-4.0390E-1	2.0231E-2	8.8562E-4	1.3676E-4	7.2499E-5	5.2781E-5
2.6709E+3	2.4888E+1	-4.2265E-1	2.0214E-2	8.8381E-4	1.4557E-4	5.2946E-5	6.7961E-5
2.7652E+3	2.4888E+1	-4.4192E-1	1.9841E-2	8.6568E-4	1.4490E-4	6.8857E-5	7.0358E-5
2.8629E+3	2.4888E+1	-4.6175E-1	2.0084E-2	8.7587E-4	1.5535E-4	6.2785E-5	6.3856E-5
2.9640E+3	2.4888E+1	-4.8202E-1	1.9771E-2	8.6252E-4	1.5081E-4	5.7892E-5	6.7830E-5
3.0687E+3	2.4888E+1	-5.0302E-1	2.0047E-2	8.7192E-4	1.5917E-4	6.8870E-5	7.8277E-5
3.1771E+3	2.4888E+1	-5.2457E-1	1.9776E-2	8.6037E-4	1.5757E-4	6.2792E-5	7.7748E-5
3.2894E+3	2.4888E+1	-5.4678E-1	1.9925E-2	8.6665E-4	1.6533E-4	5.7777E-5	7.0897E-5
3.4055E+3	2.4888E+1	-5.6950E-1	1.9836E-2	8.6284E-4	1.6261E-4	6.1311E-5	7.1218E-5
3.5258E+3	2.4887E+1	-5.9310E-1	1.9878E-2	8.6114E-4	1.7383E-4	7.2790E-5	7.7565E-5
3.6504E+3	2.4887E+1	-6.1739E-1	1.9994E-2	8.6626E-4	1.7633E-4	6.1011E-5	8.3559E-5
3.7793E+3	2.4887E+1	-6.4231E-1	1.9941E-2	8.6195E-4	1.7929E-4	6.2126E-5	9.5249E-5
3.9128E+3	2.4887E+1	-6.6811E-1	1.9971E-2	8.6383E-4	1.7784E-4	6.4977E-5	9.1748E-5
4.0510E+3	2.4887E+1	-6.9440E-1	1.9887E-2	8.5884E-4	1.8372E-4	7.2181E-5	8.5146E-5
4.1941E+3	2.4887E+1	-7.2166E-1	1.9867E-2	8.5674E-4	1.8892E-4	6.5667E-5	9.0561E-5
4.3422E+3	2.4887E+1	-7.4987E-1	2.0022E-2	8.6050E-4	2.0027E-4	6.6128E-5	9.7664E-5
4.4956E+3	2.4887E+1	-7.7903E-1	2.0009E-2	8.5759E-4	2.0848E-4	6.9036E-5	9.8949E-5
4.6544E+3	2.4887E+1	-8.0876E-1	1.9944E-2	8.5681E-4	1.9835E-4	6.7846E-5	1.0146E-4
4.8188E+3	2.4887E+1	-8.3977E-1	2.0109E-2	8.6127E-4	2.1037E-4	6.6455E-5	1.0491E-4
4.9890E+3	2.4887E+1	-8.7173E-1	1.9917E-2	8.4947E-4	2.1808E-4	7.2367E-5	1.0890E-4
5.1652E+3	2.4887E+1	-9.0454E-1	2.0139E-2	8.5647E-4	2.3109E-4	6.7303E-5	1.1118E-4
5.3477E+3	2.4887E+1	-9.3841E-1	2.0013E-2	8.4876E-4	2.3626E-4	7.5261E-5	1.0928E-4
5.5366E+3	2.4887E+1	-9.7363E-1	2.0056E-2	8.5029E-4	2.3523E-4	7.3427E-5	1.1648E-4
5.7321E+3	2.4887E+1	-1.0099E+0	2.0000E-2	8.4159E-4	2.5128E-4	6.2784E-5	1.3244E-4
5.9346E+3	2.4887E+1	-1.0473E+0	1.9871E-2	8.3972E-4	2.4504E-4	6.6022E-5	1.1456E-4
6.1442E+3	2.4886E+1	-1.0861E+0	1.9954E-2	8.3689E-4	2.5564E-4	6.9363E-5	1.3686E-4
6.3613E+3	2.4886E+1	-1.1257E+0	1.9977E-2	8.3316E-4	2.6505E-4	6.9350E-5	1.4796E-4
6.5859E+3	2.4886E+1	-1.1670E+0	1.9842E-2	8.2558E-4	2.7307E-4	5.8745E-5	1.4443E-4
6.8186E+3	2.4886E+1	-1.2097E+0	2.0018E-2	8.2975E-4	2.7801E-4	7.6927E-5	1.5075E-4
7.0594E+3	2.4886E+1	-1.2536E+0	2.0072E-2	8.3105E-4	2.8136E-4	6.7537E-5	1.5602E-4
7.3088E+3	2.4886E+1	-1.2992E+0	1.9990E-2	8.2353E-4	2.8765E-4	6.6828E-5	1.6363E-4
7.5669E+3	2.4886E+1	-1.3463E+0	1.9969E-2	8.1736E-4	3.0042E-4	7.3104E-5	1.6400E-4
7.8342E+3	2.4886E+1	-1.3950E+0	1.9982E-2	8.1720E-4	2.9651E-4	6.5378E-5	1.7767E-4
8.1109E+3	2.4886E+1	-1.4452E+0	2.0152E-2	8.2018E-4	3.0785E-4	7.5853E-5	1.7874E-4
8.3974E+3	2.4886E+1	-1.4972E+0	1.9949E-2	8.0584E-4	3.1533E-4	7.8371E-5	1.8461E-4
8.6940E+3	2.4886E+1	-1.5510E+0	2.0144E-2	8.1292E-4	3.2484E-4	6.4935E-5	1.8424E-4
9.0011E+3	2.4885E+1	-1.6066E+0	2.0071E-2	8.0505E-4	3.2665E-4	8.2645E-5	1.9282E-4
9.3191E+3	2.4885E+1	-1.6643E+0	2.0044E-2	8.0343E-4	3.2998E-4	7.5182E-5	1.9127E-4
9.6482E+3	2.4885E+1	-1.7236E+0	1.9972E-2	7.9146E-4	3.3822E-4	7.3968E-5	2.1142E-4
9.9890E+3	2.4885E+1	-1.7851E+0	2.0155E-2	7.9847E-4	3.4894E-4	7.3405E-5	2.0200E-4
1.0342E+4	2.4885E+1	-1.8486E+0	2.0226E-2	7.9220E-4	3.5444E-4	7.9225E-5	2.2771E-4
1.0707E+4	2.4885E+1	-1.9146E+0	2.0023E-2	7.8136E-4	3.5605E-4	8.4216E-5	2.2529E-4
1.1085E+4	2.4885E+1	-1.9825E+0	1.9978E-2	7.7235E-4	3.6041E-4	8.8585E-5	2.3946E-4
1.1477E+4	2.4885E+1	-2.0532E+0	2.0274E-2	7.7864E-4	3.7119E-4	9.5258E-5	2.4925E-4
1.1882E+4	2.4885E+1	-2.1261E+0	2.0158E-2	7.6549E-4	3.7926E-4	8.6955E-5	2.6198E-4
1.2302E+4	2.4885E+1	-2.2013E+0	2.0276E-2	7.6843E-4	3.7703E-4	8.2687E-5	2.7574E-4
1.2736E+4	2.4885E+1	-2.2798E+0	2.0097E-2	7.4876E-4	3.8994E-4	8.8640E-5	2.8414E-4
1.3186E+4	2.4885E+1	-2.3605E+0	1.9966E-2	7.3543E-4	3.9325E-4	9.1289E-5	2.9512E-4
1.3652E+4	2.4885E+1	-2.4441E+0	2.0040E-2	7.3964E-4	3.8998E-4	9.1923E-5	2.9862E-4
1.4134E+4	2.4885E+1	-2.5311E+0	1.9797E-2	7.2830E-4	3.8283E-4	1.0821E-4	2.9826E-4
1.4634E+4	2.4885E+1	-2.6209E+0	1.9758E-2	7.1599E-4	3.9171E-4	9.5057E-5	3.1546E-4
1.5151E+4	2.4885E+1	-2.7143E+0	1.9672E-2	7.1124E-4	3.8263E-4	9.0763E-5	3.2784E-4
1.5686E+4	2.4885E+1	-2.8106E+0	1.9367E-2	6.9191E-4	3.7812E-4	9.5802E-5	3.3700E-4
1.6240E+4	2.4885E+1	-2.9107E+0	1.9290E-2	6.7973E-4	3.6782E-4	1.0388E-4	3.6122E-4
1.6813E+4	2.4885E+1	-3.0143E+0	1.9159E-2	6.6834E-4	3.7319E-4	1.2032E-4	3.5811E-4
1.7407E+4	2.4885E+1	-3.1219E+0	1.8855E-2	6.5747E-4	3.5229E-4	1.0990E-4	3.7059E-4
1.8022E+4	2.4885E+1	-3.2336E+0	1.8689E-2	6.3715E-4	3.4764E-4	1.1648E-4	3.9132E-4
1.8659E+4	2.4886E+1	-3.3492E+0	1.8465E-2	6.3377E-4	3.2117E-4	1.1032E-4	4.0013E-4
1.9318E+4	2.4886E+1	-3.4696E+0	1.7320E-2	6.1094E-4	3.0991E-4	1.1426E-4	3.3638E-4
2.0000E+4	2.4886E+1	-3.5944E+0	1.5234E-2	5.9435E-4	3.0416E-4	1.2003E-4	NaN
