%	Date:	2006-06-01	Time:	03:39:34
%	Sampling frequency		[Hz]:	199000
%	Generator amplitude		[V]:	0.30700
%	Settle time		[s]:	0.025000
%	Settle cycles:			5
%	Integration time		[s]:	0.025000
%	Integration cycles:			5
% Freq.	Amplitude	Phase	THD	HD 2	HD 3	HD 4	HD 5
% [Hz]	[dB]	[deg]	[%]	[EU RMS]	[EU RMS]	[EU RMS]	[EU RMS]
4.9316E+1	2.4860E+1	2.8931E+0	2.6393E-2	9.7689E-4	4.7682E-5	5.9495E-5	2.0125E-5
5.1058E+1	2.4861E+1	2.7968E+0	2.6596E-2	9.8219E-4	7.3264E-5	6.2021E-5	3.8162E-5
5.2862E+1	2.4862E+1	2.6996E+0	2.6591E-2	9.8333E-4	6.9388E-5	5.7084E-5	5.8335E-6
5.4729E+1	2.4863E+1	2.6100E+0	2.6523E-2	9.8120E-4	6.1550E-5	5.8155E-5	1.0977E-5
5.6662E+1	2.4864E+1	2.5232E+0	2.6474E-2	9.7918E-4	6.5514E-5	5.7376E-5	8.4489E-6
5.8663E+1	2.4865E+1	2.4428E+0	2.6346E-2	9.7441E-4	6.6958E-5	5.5836E-5	8.7406E-6
6.0735E+1	2.4865E+1	2.3606E+0	2.6162E-2	9.6625E-4	6.7107E-5	7.4982E-5	6.7141E-6
6.2881E+1	2.4866E+1	2.2825E+0	2.6640E-2	9.8318E-4	6.7636E-5	8.5799E-5	9.3508E-6
6.5102E+1	2.4867E+1	2.2053E+0	2.6164E-2	9.6829E-4	5.8366E-5	5.2894E-5	1.3445E-5
6.7401E+1	2.4867E+1	2.1327E+0	2.6778E-2	9.9046E-4	6.1482E-5	6.1235E-5	1.4430E-5
6.9782E+1	2.4868E+1	2.0613E+0	2.6004E-2	9.6180E-4	6.6399E-5	5.2110E-5	1.5273E-5
7.2247E+1	2.4869E+1	1.9928E+0	2.5984E-2	9.6093E-4	6.3806E-5	5.7985E-5	1.4822E-5
7.4799E+1	2.4869E+1	1.9256E+0	2.6993E-2	9.9885E-4	6.4047E-5	5.1902E-5	1.5375E-5
7.7441E+1	2.4870E+1	1.8617E+0	2.5710E-2	9.5017E-4	7.0074E-5	6.0882E-5	7.0231E-6
8.0176E+1	2.4870E+1	1.7994E+0	2.6686E-2	9.8777E-4	5.8081E-5	5.2192E-5	1.4847E-5
8.3008E+1	2.4871E+1	1.7396E+0	2.5955E-2	9.5726E-4	9.4764E-5	5.9144E-5	9.8552E-6
8.5940E+1	2.4871E+1	1.6813E+0	2.6284E-2	9.7212E-4	5.4162E-5	6.8008E-5	6.5358E-6
8.8976E+1	2.4872E+1	1.6250E+0	2.5960E-2	9.6073E-4	6.2033E-5	4.7967E-5	1.2128E-5
9.2118E+1	2.4872E+1	1.5704E+0	2.6108E-2	9.6603E-4	5.9997E-5	5.5383E-5	5.8043E-6
9.5372E+1	2.4873E+1	1.5180E+0	2.6154E-2	9.6728E-4	6.5353E-5	5.6377E-5	1.2281E-5
9.8741E+1	2.4873E+1	1.4670E+0	2.5888E-2	9.5642E-4	7.8597E-5	5.4919E-5	1.3563E-5
1.0223E+2	2.4874E+1	1.4179E+0	2.6184E-2	9.6856E-4	6.4248E-5	5.5582E-5	9.9735E-6
1.0584E+2	2.4874E+1	1.3698E+0	2.5908E-2	9.5829E-4	6.7571E-5	4.9485E-5	1.4196E-5
1.0958E+2	2.4875E+1	1.3239E+0	2.6154E-2	9.6753E-4	6.7001E-5	5.0222E-5	1.0264E-5
1.1345E+2	2.4875E+1	1.2792E+0	2.5365E-2	9.3895E-4	5.4795E-5	4.9074E-5	1.0068E-5
1.1746E+2	2.4875E+1	1.2359E+0	2.6529E-2	9.8200E-4	5.9298E-5	5.0985E-5	5.6799E-6
1.2160E+2	2.4876E+1	1.1942E+0	2.6067E-2	9.6404E-4	6.2840E-5	5.6516E-5	2.1468E-5
1.2590E+2	2.4876E+1	1.1535E+0	2.5841E-2	9.5510E-4	7.2786E-5	5.4463E-5	1.7356E-5
1.3035E+2	2.4877E+1	1.1137E+0	2.6047E-2	9.6351E-4	6.0087E-5	5.8486E-5	1.1123E-5
1.3495E+2	2.4877E+1	1.0768E+0	2.6421E-2	9.7740E-4	7.1390E-5	4.5252E-5	1.1685E-5
1.3972E+2	2.4877E+1	1.0397E+0	2.5426E-2	9.3968E-4	7.0705E-5	5.7883E-5	8.7955E-6
1.4465E+2	2.4878E+1	1.0034E+0	2.5931E-2	9.5809E-4	7.3833E-5	5.8463E-5	1.9649E-5
1.4976E+2	2.4878E+1	9.6938E-1	2.5485E-2	9.4349E-4	6.0553E-5	4.0993E-5	4.5622E-6
1.5505E+2	2.4878E+1	9.3492E-1	2.5791E-2	9.5358E-4	6.8298E-5	5.7114E-5	4.8822E-6
1.6053E+2	2.4878E+1	9.0261E-1	2.5546E-2	9.4478E-4	6.2358E-5	5.8265E-5	3.2883E-6
1.6620E+2	2.4879E+1	8.7215E-1	2.5180E-2	9.3038E-4	7.6423E-5	5.2689E-5	9.3802E-6
1.7207E+2	2.4879E+1	8.4142E-1	2.4797E-2	9.1569E-4	8.1644E-5	5.1587E-5	9.9812E-6
1.7815E+2	2.4879E+1	8.1211E-1	2.5837E-2	9.5536E-4	7.0840E-5	5.1600E-5	1.1201E-5
1.8444E+2	2.4880E+1	7.8322E-1	2.6095E-2	9.6458E-4	7.5202E-5	5.3077E-5	1.0090E-5
1.9095E+2	2.4880E+1	7.5563E-1	2.5982E-2	9.6104E-4	7.5792E-5	3.4474E-5	1.8210E-5
1.9770E+2	2.4880E+1	7.2858E-1	2.5020E-2	9.2547E-4	7.3618E-5	3.6002E-5	1.5377E-6
2.0468E+2	2.4880E+1	7.0265E-1	2.5397E-2	9.4007E-4	6.1437E-5	4.2092E-5	1.1832E-5
2.1191E+2	2.4881E+1	6.7698E-1	2.5344E-2	9.3696E-4	6.8623E-5	5.3529E-5	1.5600E-5
2.1940E+2	2.4881E+1	6.5286E-1	2.4862E-2	9.1955E-4	6.3977E-5	5.1150E-5	6.2138E-6
2.2715E+2	2.4881E+1	6.2818E-1	2.5490E-2	9.4213E-4	6.9849E-5	5.6405E-5	1.6360E-5
2.3517E+2	2.4881E+1	6.0587E-1	2.4573E-2	9.0848E-4	6.5352E-5	5.3216E-5	1.5004E-5
2.4348E+2	2.4882E+1	5.8256E-1	2.4659E-2	9.1215E-4	5.5818E-5	5.5508E-5	1.6094E-5
2.5208E+2	2.4882E+1	5.6040E-1	2.4674E-2	9.1275E-4	6.7702E-5	4.1430E-5	9.3363E-6
2.6098E+2	2.4882E+1	5.3918E-1	2.4449E-2	9.0459E-4	6.5137E-5	4.0884E-5	6.4157E-6
2.7020E+2	2.4882E+1	5.1885E-1	2.4655E-2	9.1173E-4	6.5456E-5	5.0867E-5	8.6144E-6
2.7974E+2	2.4882E+1	4.9900E-1	2.4923E-2	9.2160E-4	7.1091E-5	4.3269E-5	1.6180E-5
2.8962E+2	2.4882E+1	4.7933E-1	2.4512E-2	9.0752E-4	5.9259E-5	3.6360E-5	8.9536E-6
2.9985E+2	2.4883E+1	4.6023E-1	2.4690E-2	9.1374E-4	6.0799E-5	4.1625E-5	1.4619E-5
3.1045E+2	2.4883E+1	4.4153E-1	2.4840E-2	9.1917E-4	6.2768E-5	3.9485E-5	2.0508E-5
3.2141E+2	2.4883E+1	4.2333E-1	2.4568E-2	9.0926E-4	5.9139E-5	4.4171E-5	8.8177E-6
3.3276E+2	2.4883E+1	4.0576E-1	2.4013E-2	8.8749E-4	7.1224E-5	4.7925E-5	1.0846E-5
3.4452E+2	2.4883E+1	3.8868E-1	2.4153E-2	8.9221E-4	7.7293E-5	4.7314E-5	1.2781E-5
3.5669E+2	2.4883E+1	3.7180E-1	2.4015E-2	8.8836E-4	5.5185E-5	5.3893E-5	1.1019E-5
3.6928E+2	2.4884E+1	3.5547E-1	2.3980E-2	8.8775E-4	5.8383E-5	3.6566E-5	9.7995E-6
3.8233E+2	2.4884E+1	3.3962E-1	2.3350E-2	8.6348E-4	6.3863E-5	4.5816E-5	4.3682E-6
3.9583E+2	2.4884E+1	3.2386E-1	2.3660E-2	8.7391E-4	7.6690E-5	4.5522E-5	1.6595E-5
4.0981E+2	2.4884E+1	3.0869E-1	2.3646E-2	8.7439E-4	6.5678E-5	4.4556E-5	1.2204E-5
4.2429E+2	2.4884E+1	2.9366E-1	2.3194E-2	8.5728E-4	6.3326E-5	5.2614E-5	1.0481E-5
4.3928E+2	2.4884E+1	2.7933E-1	2.3509E-2	8.6944E-4	6.2293E-5	4.4942E-5	1.6579E-5
4.5479E+2	2.4884E+1	2.6477E-1	2.3145E-2	8.5624E-4	5.8788E-5	4.3085E-5	1.4397E-5
4.7086E+2	2.4885E+1	2.5070E-1	2.3196E-2	8.5800E-4	6.2673E-5	3.6930E-5	2.2017E-5
4.8749E+2	2.4885E+1	2.3678E-1	2.2874E-2	8.4601E-4	6.3917E-5	3.5490E-5	2.0429E-5
5.0471E+2	2.4885E+1	2.2343E-1	2.2867E-2	8.4553E-4	6.5085E-5	4.2370E-5	7.5432E-6
5.2254E+2	2.4885E+1	2.1019E-1	2.2714E-2	8.3980E-4	6.3492E-5	4.3305E-5	1.5653E-5
5.4099E+2	2.4885E+1	1.9693E-1	2.2017E-2	8.1320E-4	7.2831E-5	3.8033E-5	2.0434E-5
5.6010E+2	2.4885E+1	1.8377E-1	2.2277E-2	8.2315E-4	6.3617E-5	4.9393E-5	1.6190E-5
5.7988E+2	2.4885E+1	1.7111E-1	2.2089E-2	8.1697E-4	5.8978E-5	4.1215E-5	1.3114E-5
6.0037E+2	2.4885E+1	1.5847E-1	2.2065E-2	8.1549E-4	6.8679E-5	3.9809E-5	2.4931E-6
6.2157E+2	2.4886E+1	1.4630E-1	2.1721E-2	8.0290E-4	6.3963E-5	4.1909E-5	7.6795E-6
6.4353E+2	2.4886E+1	1.3370E-1	2.1727E-2	8.0234E-4	7.3018E-5	4.1345E-5	1.2849E-5
6.6626E+2	2.4886E+1	1.2153E-1	2.1680E-2	8.0019E-4	7.2676E-5	4.5840E-5	2.1817E-5
6.8979E+2	2.4886E+1	1.0946E-1	2.1171E-2	7.8153E-4	6.7841E-5	4.9700E-5	1.4668E-5
7.1416E+2	2.4886E+1	9.7379E-2	2.1242E-2	7.8459E-4	6.6500E-5	4.6257E-5	5.6458E-6
7.3938E+2	2.4886E+1	8.5939E-2	2.1153E-2	7.8139E-4	6.8246E-5	3.7517E-5	1.9356E-5
7.6550E+2	2.4886E+1	7.4042E-2	2.0964E-2	7.7417E-4	7.3077E-5	3.2918E-5	1.6921E-5
7.9254E+2	2.4886E+1	6.2388E-2	2.1154E-2	7.8120E-4	7.2282E-5	3.5481E-5	1.7321E-5
8.2053E+2	2.4886E+1	5.0605E-2	2.0789E-2	7.6662E-4	7.4459E-5	4.9760E-5	1.5224E-5
8.4951E+2	2.4886E+1	3.8799E-2	2.0821E-2	7.6794E-4	7.7922E-5	3.8399E-5	2.2921E-5
8.7952E+2	2.4886E+1	2.7284E-2	2.0625E-2	7.6124E-4	7.0906E-5	4.1533E-5	1.9179E-5
9.1059E+2	2.4887E+1	1.5474E-2	2.0728E-2	7.6388E-4	7.9961E-5	4.6075E-5	2.1498E-5
9.4275E+2	2.4887E+1	3.7214E-3	2.0468E-2	7.5474E-4	8.0921E-5	3.5370E-5	1.6544E-5
9.7605E+2	2.4887E+1	-7.9370E-3	2.0348E-2	7.5066E-4	7.5796E-5	3.6182E-5	1.8954E-5
1.0105E+3	2.4887E+1	-1.9791E-2	2.0246E-2	7.4569E-4	8.5880E-5	3.8806E-5	1.7620E-5
1.0462E+3	2.4887E+1	-3.1427E-2	2.0252E-2	7.4698E-4	7.4784E-5	3.7117E-5	2.4480E-5
1.0832E+3	2.4887E+1	-4.3279E-2	2.0127E-2	7.4128E-4	8.1935E-5	4.5933E-5	1.7471E-5
1.1214E+3	2.4887E+1	-5.5156E-2	2.0166E-2	7.4379E-4	7.7983E-5	2.9986E-5	2.4199E-5
1.1610E+3	2.4887E+1	-6.7339E-2	1.9745E-2	7.2790E-4	7.6306E-5	4.2519E-5	1.2647E-5
1.2021E+3	2.4887E+1	-7.9469E-2	1.9721E-2	7.2747E-4	7.2399E-5	3.4595E-5	2.5026E-5
1.2445E+3	2.4887E+1	-9.1660E-2	1.9903E-2	7.3166E-4	9.4500E-5	3.3448E-5	2.9865E-5
1.2885E+3	2.4887E+1	-1.0406E-1	1.9636E-2	7.2377E-4	8.1109E-5	2.8498E-5	2.1164E-5
1.3340E+3	2.4887E+1	-1.1663E-1	1.9376E-2	7.1303E-4	8.3486E-5	4.0290E-5	2.6621E-5
1.3811E+3	2.4887E+1	-1.2914E-1	1.9633E-2	7.2284E-4	8.8116E-5	2.9921E-5	1.8733E-5
1.4299E+3	2.4887E+1	-1.4206E-1	1.9541E-2	7.1895E-4	8.2510E-5	4.5246E-5	2.8397E-5
1.4804E+3	2.4887E+1	-1.5527E-1	1.9309E-2	7.1077E-4	7.8674E-5	4.5037E-5	2.6841E-5
1.5327E+3	2.4887E+1	-1.6837E-1	1.9536E-2	7.1840E-4	9.3818E-5	3.1331E-5	1.9840E-5
1.5868E+3	2.4888E+1	-1.8186E-1	1.9531E-2	7.1766E-4	9.5391E-5	3.6457E-5	2.3754E-5
1.6429E+3	2.4888E+1	-1.9556E-1	1.9137E-2	7.0415E-4	8.5017E-5	3.5521E-5	2.6105E-5
1.7009E+3	2.4888E+1	-2.0950E-1	1.9094E-2	7.0234E-4	8.6984E-5	3.3571E-5	2.8014E-5
1.7610E+3	2.4888E+1	-2.2353E-1	1.9248E-2	7.0716E-4	9.2538E-5	3.4324E-5	3.2775E-5
1.8232E+3	2.4888E+1	-2.3827E-1	1.9169E-2	7.0435E-4	8.8488E-5	4.7409E-5	2.3040E-5
1.8876E+3	2.4888E+1	-2.5320E-1	1.9207E-2	7.0388E-4	1.0651E-4	3.6108E-5	2.5351E-5
1.9542E+3	2.4888E+1	-2.6825E-1	1.9113E-2	7.0200E-4	9.6780E-5	2.8812E-5	2.7222E-5
2.0233E+3	2.4888E+1	-2.8349E-1	1.9199E-2	7.0395E-4	9.9402E-5	4.0942E-5	3.4670E-5
2.0947E+3	2.4888E+1	-2.9938E-1	1.9084E-2	6.9932E-4	1.0102E-4	4.3852E-5	3.2149E-5
2.1687E+3	2.4888E+1	-3.1545E-1	1.8937E-2	6.9542E-4	9.0493E-5	3.7107E-5	3.6837E-5
2.2453E+3	2.4888E+1	-3.3207E-1	1.9024E-2	6.9725E-4	1.0313E-4	3.8349E-5	2.8192E-5
2.3246E+3	2.4888E+1	-3.4903E-1	1.8857E-2	6.9074E-4	1.0434E-4	3.2117E-5	3.5942E-5
2.4068E+3	2.4888E+1	-3.6632E-1	1.8774E-2	6.8731E-4	1.0553E-4	4.0999E-5	2.8609E-5
2.4918E+3	2.4888E+1	-3.8417E-1	1.8607E-2	6.7932E-4	1.1146E-4	3.9707E-5	4.4234E-5
2.5798E+3	2.4888E+1	-4.0260E-1	1.9005E-2	6.9431E-4	1.1316E-4	3.4927E-5	4.4899E-5
2.6709E+3	2.4888E+1	-4.2133E-1	1.8954E-2	6.9095E-4	1.1846E-4	4.6805E-5	4.2425E-5
2.7652E+3	2.4888E+1	-4.4031E-1	1.8873E-2	6.8964E-4	1.1018E-4	4.1404E-5	4.1990E-5
2.8629E+3	2.4888E+1	-4.6031E-1	1.8672E-2	6.8204E-4	1.0833E-4	3.6713E-5	5.0450E-5
2.9640E+3	2.4888E+1	-4.8032E-1	1.8937E-2	6.8917E-4	1.2545E-4	4.1911E-5	4.5642E-5
3.0687E+3	2.4888E+1	-5.0135E-1	1.8810E-2	6.8560E-4	1.1507E-4	3.3966E-5	5.9257E-5
3.1771E+3	2.4888E+1	-5.2313E-1	1.8707E-2	6.8118E-4	1.2343E-4	3.6217E-5	4.5418E-5
3.2894E+3	2.4888E+1	-5.4521E-1	1.8764E-2	6.8204E-4	1.2974E-4	3.7703E-5	4.6075E-5
3.4055E+3	2.4888E+1	-5.6794E-1	1.8958E-2	6.8796E-4	1.3374E-4	3.7067E-5	5.5630E-5
3.5258E+3	2.4887E+1	-5.9116E-1	1.8990E-2	6.8776E-4	1.3791E-4	5.1100E-5	5.1740E-5
3.6504E+3	2.4887E+1	-6.1557E-1	1.8731E-2	6.7494E-4	1.5309E-4	4.3821E-5	5.4311E-5
3.7793E+3	2.4887E+1	-6.4019E-1	1.8439E-2	6.6484E-4	1.4612E-4	4.0385E-5	6.2516E-5
3.9128E+3	2.4887E+1	-6.6589E-1	1.8867E-2	6.8083E-4	1.4949E-4	3.3323E-5	6.2921E-5
4.0510E+3	2.4887E+1	-6.9234E-1	1.8857E-2	6.7977E-4	1.4906E-4	3.6986E-5	6.8634E-5
4.1941E+3	2.4887E+1	-7.1943E-1	1.8754E-2	6.7451E-4	1.5478E-4	3.6344E-5	6.9394E-5
4.3422E+3	2.4887E+1	-7.4770E-1	1.8858E-2	6.7618E-4	1.6282E-4	4.1990E-5	7.0587E-5
4.4956E+3	2.4887E+1	-7.7665E-1	1.8920E-2	6.8153E-4	1.5607E-4	3.1846E-5	6.2085E-5
4.6544E+3	2.4887E+1	-8.0616E-1	1.8589E-2	6.6481E-4	1.6415E-4	4.0151E-5	7.7720E-5
4.8188E+3	2.4887E+1	-8.3716E-1	1.8893E-2	6.7268E-4	1.8028E-4	4.5013E-5	7.2821E-5
4.9890E+3	2.4887E+1	-8.6907E-1	1.8728E-2	6.6690E-4	1.7383E-4	5.2094E-5	7.7977E-5
5.1652E+3	2.4887E+1	-9.0197E-1	1.8818E-2	6.6586E-4	1.8645E-4	4.4754E-5	9.1071E-5
5.3477E+3	2.4887E+1	-9.3580E-1	1.8849E-2	6.6710E-4	1.9147E-4	4.1856E-5	8.1388E-5
5.5366E+3	2.4887E+1	-9.7081E-1	1.8588E-2	6.5752E-4	1.9074E-4	4.3262E-5	7.7278E-5
5.7321E+3	2.4887E+1	-1.0069E+0	1.8742E-2	6.6118E-4	1.9557E-4	4.4331E-5	8.4427E-5
5.9346E+3	2.4887E+1	-1.0441E+0	1.8605E-2	6.5497E-4	2.0143E-4	3.9551E-5	7.9366E-5
6.1442E+3	2.4886E+1	-1.0826E+0	1.8792E-2	6.5888E-4	2.0478E-4	4.2816E-5	9.6035E-5
6.3613E+3	2.4886E+1	-1.1226E+0	1.8698E-2	6.5388E-4	2.1120E-4	4.3982E-5	9.0261E-5
6.5859E+3	2.4886E+1	-1.1635E+0	1.9018E-2	6.5870E-4	2.2684E-4	4.3670E-5	1.0808E-4
6.8186E+3	2.4886E+1	-1.2059E+0	1.9099E-2	6.6109E-4	2.2861E-4	4.2117E-5	1.1024E-4
7.0594E+3	2.4886E+1	-1.2502E+0	1.9072E-2	6.5856E-4	2.3369E-4	4.4924E-5	1.0709E-4
7.3088E+3	2.4886E+1	-1.2956E+0	1.8929E-2	6.4860E-4	2.4290E-4	5.7228E-5	1.0657E-4
7.5669E+3	2.4886E+1	-1.3424E+0	1.9080E-2	6.5357E-4	2.4092E-4	5.4364E-5	1.1857E-4
7.8342E+3	2.4886E+1	-1.3906E+0	1.8858E-2	6.4396E-4	2.4728E-4	4.4707E-5	1.1312E-4
8.1109E+3	2.4886E+1	-1.4406E+0	1.8814E-2	6.3512E-4	2.5858E-4	5.4490E-5	1.2317E-4
8.3974E+3	2.4886E+1	-1.4925E+0	1.9110E-2	6.4068E-4	2.7511E-4	5.1190E-5	1.2286E-4
8.6940E+3	2.4886E+1	-1.5462E+0	1.8984E-2	6.3983E-4	2.6366E-4	5.5021E-5	1.2374E-4
9.0011E+3	2.4886E+1	-1.6014E+0	1.9134E-2	6.3837E-4	2.7769E-4	5.3728E-5	1.3288E-4
9.3191E+3	2.4885E+1	-1.6587E+0	1.8945E-2	6.2693E-4	2.8374E-4	5.0952E-5	1.3820E-4
9.6482E+3	2.4885E+1	-1.7180E+0	1.8963E-2	6.2518E-4	2.8765E-4	5.5011E-5	1.3997E-4
9.9890E+3	2.4885E+1	-1.7793E+0	1.8866E-2	6.1900E-4	2.8423E-4	5.1172E-5	1.5681E-4
1.0342E+4	2.4885E+1	-1.8425E+0	1.9168E-2	6.1993E-4	3.1335E-4	5.2040E-5	1.4769E-4
1.0707E+4	2.4885E+1	-1.9081E+0	1.9040E-2	6.1241E-4	3.1328E-4	6.1990E-5	1.5262E-4
1.1085E+4	2.4885E+1	-1.9759E+0	1.8984E-2	6.0285E-4	3.2377E-4	6.1902E-5	1.5914E-4
1.1477E+4	2.4885E+1	-2.0459E+0	1.9227E-2	6.1105E-4	3.2031E-4	5.5293E-5	1.7664E-4
1.1882E+4	2.4885E+1	-2.1184E+0	1.9027E-2	5.9692E-4	3.2981E-4	6.2254E-5	1.7527E-4
1.2302E+4	2.4885E+1	-2.1936E+0	1.9036E-2	5.9548E-4	3.2760E-4	5.8252E-5	1.8674E-4
1.2736E+4	2.4885E+1	-2.2716E+0	1.8839E-2	5.7714E-4	3.2974E-4	6.6373E-5	2.0919E-4
1.3186E+4	2.4885E+1	-2.3521E+0	1.9037E-2	5.8757E-4	3.3525E-4	6.5142E-5	1.9598E-4
1.3652E+4	2.4885E+1	-2.4357E+0	1.8997E-2	5.7307E-4	3.4898E-4	5.8052E-5	2.1138E-4
1.4134E+4	2.4885E+1	-2.5218E+0	1.8763E-2	5.6476E-4	3.4736E-4	5.2681E-5	2.0901E-4
1.4634E+4	2.4885E+1	-2.6112E+0	1.9033E-2	5.6748E-4	3.6081E-4	6.9333E-5	2.0770E-4
1.5151E+4	2.4885E+1	-2.7038E+0	1.9030E-2	5.6397E-4	3.5673E-4	7.0101E-5	2.2325E-4
1.5686E+4	2.4885E+1	-2.7999E+0	1.8745E-2	5.4194E-4	3.6631E-4	8.0792E-5	2.2551E-4
1.6240E+4	2.4885E+1	-2.8994E+0	1.9079E-2	5.4559E-4	3.7103E-4	6.4406E-5	2.5152E-4
1.6813E+4	2.4885E+1	-3.0027E+0	1.8580E-2	5.3068E-4	3.6422E-4	6.4538E-5	2.4150E-4
1.7407E+4	2.4886E+1	-3.1095E+0	1.8415E-2	5.1530E-4	3.6477E-4	7.3096E-5	2.5395E-4
1.8022E+4	2.4886E+1	-3.2205E+0	1.8583E-2	5.0942E-4	3.6747E-4	8.0136E-5	2.7590E-4
1.8659E+4	2.4886E+1	-3.3357E+0	1.8109E-2	4.9041E-4	3.6790E-4	7.3302E-5	2.6802E-4
1.9318E+4	2.4886E+1	-3.4551E+0	1.7538E-2	4.7950E-4	3.5944E-4	8.3792E-5	2.4237E-4
2.0000E+4	2.4887E+1	-3.5792E+0	1.5877E-2	4.6428E-4	3.5415E-4	8.3318E-5	NaN
