%	Date:	2006-06-01	Time:	03:31:44
%	Sampling frequency		[Hz]:	199000
%	Generator amplitude		[V]:	0.89200
%	Settle time		[s]:	0.025000
%	Settle cycles:			5
%	Integration time		[s]:	0.025000
%	Integration cycles:			5
% Freq.	Amplitude	Phase	THD	HD 2	HD 3	HD 4	HD 5
% [Hz]	[dB]	[deg]	[%]	[EU RMS]	[EU RMS]	[EU RMS]	[EU RMS]
6.3644E+1	2.4866E+1	2.2567E+0	3.3453E-2	3.3556E-3	1.9947E-4	6.3191E-4	5.9690E-5
6.6257E+1	2.4867E+1	2.1695E+0	3.3432E-2	3.3565E-3	2.1218E-4	6.1222E-4	4.8839E-5
6.8977E+1	2.4868E+1	2.0858E+0	3.3116E-2	3.3234E-3	2.0714E-4	6.1383E-4	5.6525E-5
7.1808E+1	2.4868E+1	2.0056E+0	3.3253E-2	3.3349E-3	2.1246E-4	6.2764E-4	5.1762E-5
7.4756E+1	2.4869E+1	1.9284E+0	3.3458E-2	3.3569E-3	2.2208E-4	6.2164E-4	4.4960E-5
7.7825E+1	2.4870E+1	1.8539E+0	3.3142E-2	3.3227E-3	2.1721E-4	6.2994E-4	4.5666E-5
8.1020E+1	2.4870E+1	1.7824E+0	3.3272E-2	3.3369E-3	2.3866E-4	6.1908E-4	4.0899E-5
8.4347E+1	2.4871E+1	1.7135E+0	3.3424E-2	3.3504E-3	2.3954E-4	6.3132E-4	4.0633E-5
8.7809E+1	2.4872E+1	1.6472E+0	3.3145E-2	3.3257E-3	2.2651E-4	6.1241E-4	3.9261E-5
9.1414E+1	2.4872E+1	1.5834E+0	3.3146E-2	3.3252E-3	2.2946E-4	6.1420E-4	4.4199E-5
9.5167E+1	2.4873E+1	1.5220E+0	3.3369E-2	3.3495E-3	2.2383E-4	6.1013E-4	4.8270E-5
9.9074E+1	2.4873E+1	1.4630E+0	3.3180E-2	3.3313E-3	2.2271E-4	6.0246E-4	3.7541E-5
1.0314E+2	2.4874E+1	1.4061E+0	3.3366E-2	3.3522E-3	2.1752E-4	5.9461E-4	5.4148E-5
1.0738E+2	2.4874E+1	1.3513E+0	3.2969E-2	3.3101E-3	2.2491E-4	5.9676E-4	5.3432E-5
1.1178E+2	2.4875E+1	1.2985E+0	3.3331E-2	3.3478E-3	2.2197E-4	5.9851E-4	3.3607E-5
1.1637E+2	2.4875E+1	1.2479E+0	3.3208E-2	3.3362E-3	2.2252E-4	5.9069E-4	4.8962E-5
1.2115E+2	2.4876E+1	1.1989E+0	3.3420E-2	3.3577E-3	2.1272E-4	5.9725E-4	4.7394E-5
1.2612E+2	2.4876E+1	1.1520E+0	3.3122E-2	3.3295E-3	2.1014E-4	5.8163E-4	5.5859E-5
1.3130E+2	2.4876E+1	1.1065E+0	3.3438E-2	3.3603E-3	2.2094E-4	5.9039E-4	5.0851E-5
1.3669E+2	2.4877E+1	1.0627E+0	3.2749E-2	3.2917E-3	2.1976E-4	5.7277E-4	4.7029E-5
1.4230E+2	2.4877E+1	1.0207E+0	3.2626E-2	3.2799E-3	2.1978E-4	5.6661E-4	5.0985E-5
1.4815E+2	2.4878E+1	9.7979E-1	3.3073E-2	3.3254E-3	2.2803E-4	5.7058E-4	3.7683E-5
1.5423E+2	2.4878E+1	9.4104E-1	3.2468E-2	3.2650E-3	2.2702E-4	5.5463E-4	5.8202E-5
1.6056E+2	2.4878E+1	9.0326E-1	3.2572E-2	3.2754E-3	2.2129E-4	5.5980E-4	5.1709E-5
1.6715E+2	2.4879E+1	8.6655E-1	3.3233E-2	3.3412E-3	2.3600E-4	5.7027E-4	5.7428E-5
1.7401E+2	2.4879E+1	8.3151E-1	3.2916E-2	3.3104E-3	2.2949E-4	5.6071E-4	5.3561E-5
1.8116E+2	2.4879E+1	7.9770E-1	3.2652E-2	3.2844E-3	2.2187E-4	5.5460E-4	5.8975E-5
1.8859E+2	2.4880E+1	7.6506E-1	3.2134E-2	3.2330E-3	2.3211E-4	5.3697E-4	4.9217E-5
1.9634E+2	2.4880E+1	7.3354E-1	3.2989E-2	3.3185E-3	2.3985E-4	5.5408E-4	4.2831E-5
2.0440E+2	2.4880E+1	7.0313E-1	3.2899E-2	3.3114E-3	2.2741E-4	5.4553E-4	4.5779E-5
2.1279E+2	2.4880E+1	6.7376E-1	3.2571E-2	3.2795E-3	2.2167E-4	5.3388E-4	5.1060E-5
2.2152E+2	2.4881E+1	6.4539E-1	3.2496E-2	3.2717E-3	2.2676E-4	5.3136E-4	6.0037E-5
2.3062E+2	2.4881E+1	6.1800E-1	3.2315E-2	3.2520E-3	2.2854E-4	5.3732E-4	3.9987E-5
2.4008E+2	2.4881E+1	5.9143E-1	3.1778E-2	3.1982E-3	2.3562E-4	5.2163E-4	4.9896E-5
2.4994E+2	2.4881E+1	5.6553E-1	3.1806E-2	3.2023E-3	2.3113E-4	5.1635E-4	5.2431E-5
2.6020E+2	2.4882E+1	5.4055E-1	3.2252E-2	3.2476E-3	2.2593E-4	5.2499E-4	4.8587E-5
